horse_id	stallion	生年月日	調教師	馬主	生産者	産地	セリ取引価格	獲得賞金	通算成績	父	母	父父	父母	母父	母母	父父父	父父母	父母父	父母母	母父父	母父母	母母父	母母母	父父父父	父父父母	父父母父	父父母母	父母父父	父母父母	父母母父	父母母母	母父父父	母父父母	母父母父	母父母母	母母父父	母母父母	母母母父	母母母母	父父父父父	父父父父母	父父父母父	父父父母母	父父母父父	父父母父母	父父母母父	父父母母母	父母父父父	父母父父母	父母父母父	父母父母母	父母母父父	父母母父母	父母母母父	父母母母母	母父父父父	母父父父母	母父父母父	母父父母母	母父母父父	母父母父母	母父母母父	母父母母母	母母父父父	母母父父母	母母父母父	母母父母母	母母母父父	母母母父母	母母母母父	母母母母母	race_history
2017100005	False	2017-03-03	00429	370008	910543	日高町	-	29600000	2-3-4-5	2010105827	2010103683	2002100816	000a00646f	000a00fa35	2000190004	000a00033a	000a0003a2	000a001a98	000a008ea8	000a0022a2	000a00faaf	000a00232a	000a01026d	000a0012bf	000a008c1e	000a001cb4	000a00922c	000a0016d4	000a008e05	000a0010a8	000a008ea7	000a001607	000a009fd6	000a00193d	000a00fab0	000a000320	000a00b6d3	000a0000c0	000a01026c	000a000f2b	000a007459	000a0019b6	000a008c1d	000a001205	000a009170	000a000e0d	000a008341	000a000e04	000a00834c	000a000ded	000a008e04	000a001018	000a0076ea	000a000e53	000a008ea6	000a000e46	000a007e0c	000a00181a	000a009fd5	000a00193c	000a008ae3	000a00203e	000a00fab1	000a001676	000a007162	000a001c2b	000a00b6d4	000a001340	000a0087d7	000a001606	000a01026b	201908040904-->201908050402-->201909050402-->201909050901-->202009010402-->202009010906-->202009030308-->202009040308-->202007020806-->202008040508-->202009050608-->202110020111-->202109010712-->202109020312-->202109020912
2017100006	False	2017-02-16	00431	279009	910543	日高町	-	25820000	2-2-0-9	2010104155	000a0117c9	1999110099	2002100844	000a00fd46	000a011793	000a0016f2	000a00b2b6	1995103211	000a0064dc	000a001b87	000a00a7f1	000a0019ab	000a011792	000a0012cb	000a0083b4	000a001e72	000a00b2b7	000a00033a	1987101495	000a00185d	000a009d2a	000a0000d3	000a00909c	000a000146	000a009cc1	000a000e0d	000a0082ef	000a000e32	000a008760	000a000f2b	000a007c38	000a000fc9	000a0083b3	000a0015fc	000a009715	000a0017cd	000a00b2b8	000a0012bf	000a008c1e	000a0003bd	1978101119	000a000e04	000a008892	000a000f2a	000a008f59	000a000e04	000a000491	000a000ded	000a00909b	000a000db7	000a008098	000a0014ce	000a009cc0	000a000ec9	000a000852	000a000db5	000a0082ee	000a000e03	000a007ccf	000a001340	000a00875f	201908040605-->201908050403-->201909050104-->201909050701-->202009020104-->202009020504-->202008030105-->202008030709-->202010020309-->202007020207-->202007020909-->202008040609-->202009050710-->202107040410
2017100008	False	2017-02-26	01113	440006	910543	日高町	-	8400000	1-0-0-9	000a012185	2007103011	000a002071	000a0121a5	1992109618	2002100786	000a001cd0	000a009fd9	000a001d37	000a0121a4	000a00033a	000a00021e	1995108742	1992105218	000a001702	000a00902d	000a0010ed	000a00945e	000a0015fc	000a009821	000a00175b	000a009f56	000a0012bf	000a008c1e	000a000e44	000a008e24	000a001d7e	000a0002c9	000a001c5d	000a0063a1	000a001607	000a0083e3	000a000e44	000a00902c	000a000133	000a0069ad	000a000f67	000a00869f	000a001598	000a008080	000a000ded	000a009820	000a000e46	000a007adb	000a000eba	000a009f55	000a000f2b	000a007459	000a0019b6	000a008c1d	000a000e4e	000a006907	000a0010e2	000a008e23	000a001607	000a009961	000a00185d	000a00a573	000a0010a8	000a0094ad	000a000dfe	000a0089de	201905040204-->202008010203-->202008010703-->202005010703-->202004020408-->202010020408-->202004040209-->202004040609-->202009050512-->202107020207
2017100009	False	2017-04-28	01043	356002	910543	日高町	16200000	0	0-0-0-6	2009106092	2008100564	2002100816	1997103621	1990109700	2001104228	000a00033a	000a0003a2	000a000258	000a006212	000a0000cc	000a00977e	1985103538	1988106045	000a0012bf	000a008c1e	000a001cb4	000a00922c	000a000e04	000a007055	000a00193b	000a008ab1	000a001205	000a0081bb	000a001798	000a00977d	000a0000ed	1979101752	000a000cef	1983102577	000a000f2b	000a007459	000a0019b6	000a008c1d	000a001205	000a009170	000a000e0d	000a008341	000a000f8c	000a00702e	000a001383	000a00770e	000a001607	000a008adf	000a000ded	000a008ab0	000a000e04	000a007c8d	000a001668	000a0081ba	000a000282	000a008580	000a001352	000a00977c	000a000ff4	000a0071d4	000a000258	000a00074f	000a000e32	000a00808b	000a00026d	1955105576	202006010506-->202005010205-->202006020403-->202006030505-->202003010806-->202005021204
2017100010	False	2017-05-30	01076	370008	910543	日高町	-	9170000	1-1-1-9	2008102636	2009101572	1994108729	1997103540	000a00fc4c	2003101181	000a00033a	1988107344	1987107235	1986104911	000a001676	000a00fc9e	000a00013a	000a00636f	000a0012bf	000a008c1e	000a0000ed	1979101752	1978106598	1978106600	000a000258	000a0060a8	000a000e04	000a0081e9	000a001607	000a009365	000a001849	000a00a946	000a00175b	000a009265	000a000f2b	000a007459	000a0019b6	000a008c1d	000a000ff4	000a0071d4	000a000258	000a00074f	000a000b2b	000a000581	000a0002ae	000a003fc1	000a000e04	000a007055	000a000464	000a00721f	000a000f8c	000a00702e	000a000f12	000a007e3f	000a000e46	000a007e0c	000a000e03	000a008520	000a0007e5	000a00884d	000a00184d	000a00a945	000a000e46	000a007adb	000a0012cb	000a009264	201905050805-->202005010503-->202006020603-->202006030603-->202005020402-->202005021002-->202002020104-->202002020510-->202004040207-->202005040806-->202110020804-->202104020404
2017100016	False	2017-03-27	05609	087803	903343	日高町	-	511280000	1-0-0-5	2003102991	2002109286	000a00010f	1998101750	000a000d77	000a006782	000a000134	000a00a55c	000a00033a	000a0001b4	000a00185d	000a009851	000a001fbd	000a0083d5	000a001607	000a0094a9	000a0012eb	000a000007	000a0012bf	000a008c1e	000a001678	000a009322	000a000e04	000a008892	000a0015e1	000a00820f	000a00181a	000a008786	000a0016fe	000a0083d4	000a000e46	000a007e0c	000a001033	000a000595	000a000e04	000a007ced	000a001289	000a007511	000a000f2b	000a007459	000a0019b6	000a008c1d	000a001677	000a0081eb	000a000253	000a009321	000a000f8c	000a00702e	000a001183	000a0081e9	000a000ed9	000a008008	000a001683	000a00820e	000a0010a8	000a008785	000a000e94	000a007d21	000a000e94	000a007138	000a001668	000a007071	202008030204-->202004010402-->202009040606-->202004020504-->202042092504-->202043100102-->202042102105
2017100018	False	2017-04-04	01043	163002	033324	日高町	-	0	0-0-0-1	2003104570	2000101824	000a00033a	000a00679d	1994109686	1993109718	000a0012bf	000a008c1e	000a00218f	000a00012a	000a001a8f	000a00039b	000a0000d3	000a009b57	000a000f2b	000a007459	000a0019b6	000a008c1d	000a000e28	000a00aec0	000a001785	000a00933a	000a0012bf	000a0085ed	000a0016eb	000a009a9d	000a000e04	000a000491	000a001702	000a009b56	000a001042	000a0078a6	000a0013f0	000a0072a0	000a000e20	000a006c87	000a0019ba	000a008c1c	000a000e94	000a006aea	000a001220	000a00824b	000a000efe	000a00852e	000a000e03	000a008095	000a000f2b	000a007459	000a000f32	000a0085ec	000a000dfe	000a0083a6	000a0013a3	000a009a9c	000a000f8c	000a00702e	000a000e55	000a006f25	000a001607	000a0083e3	000a0016c1	000a008e45	202005010505
2017100019	False	2017-04-24	05281	x00960	033324	日高町	-	0	0-0-0-5	2006102424	2007100132	1994108729	1998100446	000a00227c	1995100234	000a00033a	1988107344	000a000d6c	1991105908	000a0017d4	000a00a7eb	000a0002f0	1989106053	000a0012bf	000a008c1e	000a0000ed	1979101752	000a000628	000a00953b	000a0000d1	000a0002ec	000a000e0e	000a008665	000a00110c	000a00a7ea	000a0000d3	000a008bfe	1980101425	1976105266	000a000f2b	000a007459	000a0019b6	000a008c1d	000a000ff4	000a0071d4	000a000258	000a00074f	000a000fdf	000a0075ab	000a001205	000a009539	000a0000d3	000a009233	000a0015c6	000a008303	000a001032	000a0073b7	000a000f2b	000a007a4d	000a000e3b	000a00707b	000a002047	000a00a7e9	000a000e04	000a000491	000a0012be	000a0087de	000a0003e2	1955102558	000a0004f2	1955100850	201901010405-->201901020101-->201909040501-->201909040901-->201909050604-->202048011702
2017100020	False	2017-05-13	01087	946030	033324	日高町	-	0	0-0-0-1	1999106689	2012102965	000a00033a	000a0065ef	2003102955	2005100405	000a0012bf	000a008c1e	000a001676	000a00a507	1998110135	1996107418	000a00035e	1988106518	000a000f2b	000a007459	000a0019b6	000a008c1d	000a000e04	000a0081e9	000a001fd9	000a00a506	000a00013a	000a000071	000a00033a	000a00647d	000a001beb	000a009ac9	000a000453	1976104050	000a001042	000a0078a6	000a0013f0	000a0072a0	000a000e20	000a006c87	000a0019ba	000a008c1c	000a000f8c	000a00702e	000a000f12	000a007e3f	000a000dfe	000a00a504	000a000db7	000a00a505	000a001849	000a00a946	000a0021eb	000a00a3ba	000a0012bf	000a008c1e	000a001607	000a009924	000a001607	000a006409	000a0010b6	000a008e8b	000a000e04	000a00705a	000a00026d	000a0005c7	201908050306
2017100023	False	2017-03-23	05623	635009	003341	日高町	-	1100000	1-3-2-18	2003102205	2004105217	000a000d77	1997102385	1995101767	1995109036	000a00185d	000a009851	000a0000cc	1983102786	000a00033a	000a0063b8	000a0016eb	000a009774	000a000e04	000a008892	000a0015e1	000a00820f	000a001205	000a0081bb	000a0004d2	1955104038	000a0012bf	000a008c1e	000a001205	000a0093fc	000a000dfe	000a0083a6	000a001d0f	000a009773	000a000f8c	000a00702e	000a001183	000a0081e9	000a000ed9	000a008008	000a001683	000a00820e	000a000e04	000a007c8d	000a001668	000a0081ba	000a000fc8	000a007c4e	000a000133	1955100006	000a000f2b	000a007459	000a0019b6	000a008c1d	000a000e04	000a007c8d	000a00167b	000a0081ef	000a000e04	000a00759a	000a000e3b	000a0083a5	000a000e48	000a008286	000a000e05	000a009772	202008020406-->202008020805-->202002010107-->202002010602-->202002020106-->202050081208-->202050082806-->202050091606-->202050100105-->202050111005-->202050112503-->202050120903-->202050122804-->202151011312-->202151012806-->202151021705-->202151030904-->202151033005-->202150042005-->202150050607-->202150052104-->202150060407-->202150061807-->202150070208
