	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201746070901	ダ	右	1400	曇	良	11:35	3歳B　二走3		2017-7-9	8	金沢	3	(定量)		10.0	580.0	3.0	10.0	290.0	5.0	2.0	230	3.0	9.0	270.0	4.0	2-8	1370.0	6.0	2-10	1820.0	10.0	2-10	560	8.0	9-10	780	13.0	2-9	860	14.0	8=>2	2610.0	11.0	10=>2	2320.0	9.0	2-9-10	4000.0	14.0	10=>2=>9	17130.0	63.0	2,5,7,10,6,3,9,1,8-4	2,5,7,10,6,3,9,1,8-4	2,(5,7),10,6,9,3,1,8,4	2,7,10,5,6,9,1,3,4-8		
201746070902	ダ	右	1400	曇	良	12:10	C2二走　2		2017-7-9	8	金沢	3	(定量)		6.0	130.0	1.0	6.0	120.0	1.0	1.0	470	4.0							1-6	640.0	3.0	1-6	250	4.0	5-6	120	1.0	1-5	440	8.0				6=>1	1010.0	4.0	1-5-6	410.0	2.0	6=>1=>5	1910.0	7.0	65241	65241	6,5,1,(2,4)	61524		
201746070903	ダ	右	900	曇	良	12:45	2歳新馬		2017-7-9	8	金沢	3	(定量)		4.0	360.0	2.0	4.0	170.0	5.0	7.0	110	1.0	8.0	150.0	4.0	4-7	310.0	1.0	4-7	280.0	1.0	4-7	180	2.0	4-8	440	6.0	7-8	380	5.0	4=>7	1030.0	4.0	4=>7	780.0	3.0	4-7-8	600.0	2.0	4=>7=>8	2610.0	10.0			4,7,(1,8),2,(5,9),6	4,1,(7,8),5,2,9=6		
201746072301	ダ	右	1400	雨	不良	11:15	3歳B　二走6		2017-7-23	9	金沢	3	(定量)		3.0	550.0	4.0	3.0	320.0	2.0	2.0	330	3.0							2-3	1030.0	6.0	2-3	220	5.0	3-4	150	2.0	2-4	100	1.0				3=>2	2240.0	11.0	2-3-4	400.0	2.0	3=>2=>4	4150.0	20.0	354621	3,5,4-6,2,1	3,4,5,2,(6,1)	3,4,5,2,(6,1)		
201746072302	ダ	右	1400	雨	不良	11:50	3歳B　二走5		2017-7-23	9	金沢	3	(定量)		5.0	500.0	2.0	5.0	110.0	2.0	7.0	100	1.0	9.0	120.0	3.0	5-7	420.0	2.0	5-7	500.0	2.0	5-7	170	1.0	5-9	460	6.0	7-9	180	2.0	5=>7	1620.0	5.0	5=>7	1870.0	8.0	5-7-9	540.0	1.0	5=>7=>9	6260.0	21.0	71059842613	(7,10),(5,9),4,8-6,(2,3),1	7,(10,5),9,(4,8),6,3-1,2	7,5,9,10,4,8,(6,3)-1-2		
201746072303	ダ	右	1400	雨	不良	12:25	3歳B　二走4		2017-7-23	9	金沢	3	(定量)		1.0	750.0	5.0	1.0	270.0	4.0	2.0	290	5.0							1-2	1150.0	7.0	1-2	380	10.0	1-7	330	8.0	2-7	280	5.0				1=>2	2630.0	17.0	1-2-7	960.0	6.0	1=>2=>7	7640.0	39.0	2,4,7,(1,5),3,6	2417356	2,4,(1,7),3,5,6	2147365		
201746072304	ダ	右	900	雨	不良	13:00	2歳新馬		2017-7-23	9	金沢	3	(定量)		1.0	400.0	3.0	1.0	160.0	3.0	4.0	140	1.0							1-4	680.0	3.0	1-4	220	3.0	1-5	420	5.0	4-5	540	6.0				1=>4	1260.0	7.0	1-4-5	1060.0	4.0	1=>4=>5	4760.0	19.0			5,4,1,3-2	5,1,4-3=2		
201746080801	ダ	右	1400	雨	不良	11:05	2歳3		2017-8-8	10	金沢	4	(定量)		6.0	440.0	2.0	6.0	120.0	2.0	4.0	100	1.0							4-6	160.0	1.0	4-6	130	1.0	6-7	210	4.0	4-7	140	2.0				6=>4	720.0	3.0	4-6-7	170.0	1.0	6=>4=>7	1110.0	3.0	6427153	6,4-2,7,1,5,3	6,4=7,1,2,3,5	6,4-7,1,2,3=5		
201746080802	ダ	右	1400	雨	不良	11:40	2歳2		2017-8-8	10	金沢	4	(定量)		6.0	280.0	1.0	6.0	150.0	1.0	3.0	220	3.0							3-6	520.0	2.0	3-6	260	3.0	5-6	2,190	16.0	3-5	4,970	20.0				6=>3	970.0	3.0	3-5-6	10070.0	24.0	6=>3=>5	35260.0	112.0	6,4,5,(1,7),2-3	6,4,5,2,1,7=3	6,4,5,2,(1,7)-3	6451273		
201746080803	ダ	右	1400	雨	不良	12:15	西海祭り特別 		2017-8-8	10	金沢	4	(定量)		5.0	310.0	2.0	5.0	160.0	1.0	4.0	760	6.0							4-5	1400.0	6.0	4-5	360	5.0	2-5	560	8.0	2-4	1,240	17.0				5=>4	2610.0	12.0	2-4-5	3130.0	14.0	5=>4=>2	11410.0	49.0	1,2,5,4,(6,7),3	1254673	(1,2,5),(6,7),4,3	5126473		
