	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199733091803	ダ	右	1000	晴	不良		アタックCh		1997-9-18	2	帯広	6	サラ系3才																																											
199733091804	ダ	右	1700	晴	不良		アタックCh		1997-9-18	2	帯広	6	サラ系3才																																											
199733091805	ダ	右	1000	晴	不良		アタックCh		1997-9-18	2	帯広	6	サラ系3才																																											
199733091807	ダ	右	1700	晴	重		サラ系一般D		1997-9-18	2	帯広	6	170万下																																											
199733091809	ダ	右	1700	晴	重		ウィナーズCh 		1997-9-18	2	帯広	6	サラ系3才OP																																											
199733091810	ダ	右	1800	晴	重		旭岳賞A	G	1997-9-18	2	帯広	6	サラ系一般OP																																											
199733090304	ダ	右	1000	雨	重		アタックCh		1997-9-3	1	帯広	5	サラ系3才																																											
199733090305	ダ	右	1200	雨	重		アタックCh		1997-9-3	1	帯広	5	サラ系3才																																											
199733091704	ダ	右	1200	雨	不良		フレッシュCh		1997-9-17	2	帯広	5	サラ系3才																																											
199733091707	ダ	右	1200	雨	不良		サラ系3才		1997-9-17	2	帯広	5	90万下																																											
