	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200843010701	ダ	左	1500	曇	良	10:30	4歳イ		2008-1-7	10	船橋	1	140万円以上		9	330	2	9	110	2	5	100	1	10.0	140	3.0	5-8	280.0	1.0	5-9	420	1	5-9	240	3	9-10	610	7	5-10	230	2	8=>5	620.0	2.0	9=>5	1300	4	5-9-10	1090	3	9=>5=>10	5800	15	95814731026.0	95814371026	95184371026	9,5,1,4,8,(3,10),7,6,2	6.6 - 11.7 - 13.2 - 13.4 - 13.4 - 13.2 - 12.6 - 13.0	6.6 - 18.3 - 31.5 - 44.9 - 58.3 - 71.5 - 84.1 - 97.1 (31.5-38.8)
200843010702	ダ	左	1500	曇	良	11:00	4歳ア		2008-1-7	10	船橋	1	140万円以上		10	470	2	10	130	2	4	100	1	6.0	400	7.0	4-8	260.0	1.0	4-10	330	1	4-10	210	1	6-10	1,170	14	4-6	660	9	8=>4	890.0	3.0	10=>4	970	3	4-6-10	1330	5	10=>4=>6	7380	23	1091157284613.0	1011597426813	1011594761382	10,(11,5),4,9,6,7,1,3,8,2	6.7 - 12.0 - 12.9 - 13.2 - 12.6 - 12.5 - 13.4 - 13.5	6.7 - 18.7 - 31.6 - 44.8 - 57.4 - 69.9 - 83.3 - 96.8 (31.6-39.4)
200843010703	ダ	左	1200	曇	良	11:30	3歳ア　イ		2008-1-7	10	船橋	1	43万円以上110万円未満		6	690	4	6	220	2	8	460	8	4.0	660	9.0	5-6	1030.0	4.0	6-8	12570	35	6-8	3,440	38	4-6	2,170	25	4-8	8,670	62	5=>6	1670.0	7.0	6=>8	34830	79	4-6-8	55070	128	6=>8=>4	259290	581		6,(1,11),7,5,12,4,8,9,3,10,2	1,6,11,5,7,12,4,8,9,(3,10),2	6,11,1,(5,7),(4,8,12),10,9,3,2	12.3 - 11.6 - 12.2 - 13.0 - 13.4 - 13.5	12.3 - 23.9 - 36.1 - 49.1 - 62.5 - 76.0 (36.1-39.9)
200843010704	ダ	左	1600	曇	良	12:05	3歳ア　イ		2008-1-7	10	船橋	1	43万円以上110万円未満		5	740	4	5	210	3	4	280	6	9.0	1,420	10.0	4-5	4020.0	16.0	4-5	4330	16	4-5	1,140	14	5-9	6,960	47	4-9	6,160	44	5=>4	7260.0	26.0	5=>4	9530	33	4-5-9	102620	127	5=>4=>9	624230	746	371115128104269.0	3,7,11,1,12,5,10,8,4,(2,6),9	3,7,5,(11,12),4,(1,10),2,9,8,6	5,7,12,(3,11,4),10,2,9,1,8,6	12.2 - 12.1 - 13.9 - 14.1 - 13.0 - 13.2 - 13.1 - 13.8	12.2 - 24.3 - 38.2 - 52.3 - 65.3 - 78.5 - 91.6 - 105.4 (38.2-40.1)
200843010705	ダ	左	1200	曇	良	12:40	C2二　アイ		2008-1-7	10	船橋	1			8	300	2	8	170	2	11	530	5	2.0	1,000	8.0	6-8	170.0	1.0	8-11	3140	9	8-11	1,000	9	2-8	1,430	13	2-11	5,910	36	6=>8	450.0	2.0	8=>11	4380	14	2-8-11	37090	62	8=>11=>2	91850	162		1,10,12,6,8,4,3,11,(2,7),9,5	1,10,(12,8),6,4,2,11,3,7,5,9	(10,8),12,1,6,4,2,11,7,3,5,9	12.5 - 11.6 - 12.2 - 12.3 - 12.9 - 14.0	12.5 - 24.1 - 36.3 - 48.6 - 61.5 - 75.5 (36.3-39.2)
200843010706	ダ	左	1600	曇	良	13:15	C2二　アイ		2008-1-7	10	船橋	1			13	150	1	13	140	1	12	280	7	8.0	150	2.0	7-8	780.0	4.0	12-13	1490	5	12-13	570	5	8-13	500	4	8-12	1,030	12	8=>7	1240.0	6.0	13=>12	1540	4	8-12-13	2680	7	13=>12=>8	9200	18	1,9,13,14,8,(2,3),7,11,6,4,5,10,12	9138141327116541012	(9,13),8,3,14,7,11,2,1,5,12,6,10,4	13,9,8,(3,14),7,12,11,2,5,10,6,4,1	12.1 - 12.0 - 12.9 - 13.1 - 12.6 - 12.9 - 13.4 - 13.5	12.1 - 24.1 - 37.0 - 50.1 - 62.7 - 75.6 - 89.0 - 102.5 (37.0-39.8)
200843010707	ダ	左	1000	曇	良	13:50	茄子賞		2008-1-7	10	船橋	1	(別定)		3	170	1	3	120	2	4	170	3	6.0	100	1.0	3-3	920.0	3.0	3-4	850	3	3-4	270	2	3-6	190	1	4-6	400	6	3=>3	1050.0	3.0	3=>4	1230	3	3-4-6	820	1	3=>4=>6	3380	4			5,11,4,2,14,3,9,(7,6),12,(10,13),8	511414329761013812	12.3 - 11.7 - 12.1 - 12.5 - 13.6	12.3 - 24.0 - 36.1 - 48.6 - 62.2 (36.1-38.2)
200843010708	ダ	左	1200	曇	良	14:25	C1四　アイ		2008-1-7	10	船橋	1			3	130	1	3	100	1	6	140	4	5.0	120	2.0	3-6	800.0	3.0	3-6	840	3	3-6	250	3	3-5	140	1	5-6	360	5	3=>6	1140.0	4.0	3=>6	1040	4	3-5-6	510	2	3=>6=>5	2790	7		8,(3,5,6),9,(1,2),4,7	3,5,8,6,9,7,(1,2),4	3,5,6,8,7,(1,9),(2,4)	12.3 - 11.8 - 12.1 - 12.7 - 12.9 - 13.1	12.3 - 24.1 - 36.2 - 48.9 - 61.8 - 74.9 (36.2-38.7)
200843010709	ダ	左	1000	曇	良	15:00	初鷹スプリント 		2008-1-7	10	船橋	1			2	110	1	2	100	1	4	140	2	12.0	180	4.0	2-4	480.0	2.0	2-4	570	3	2-4	200	1	2-12	280	3	4-12	710	8	2=>4	590.0	1.0	2=>4	560	1	2-4-12	1250	2	2=>4=>12	2380	2			2,10,5,1,(4,11),(6,9),3,12,8,7	210541311612987	11.9 - 11.0 - 11.6 - 12.5 - 13.0	11.9 - 22.9 - 34.5 - 47.0 - 60.0 (34.5-37.1)
200843010710	ダ	左	1600	曇	良	15:40	白富士盃 		2008-1-7	10	船橋	1			8	170	1	8	100	1	9	140	3	10.0	130	2.0	7-7	440.0	3.0	8-9	430	2	8-9	180	2	8-10	170	1	9-10	420	6	7=>7	410.0	1.0	8=>9	600	2	8-9-10	500	1	8=>9=>10	1600	2	2,8,9,5,1,6,10,3,4-11	289101563411	2,8,9,(1,5,10),6,(3,4),11	8,2,9,10,(1,5),4,6,3,11	12.3 - 12.2 - 12.9 - 12.6 - 12.3 - 12.5 - 13.0 - 13.2	12.3 - 24.5 - 37.4 - 50.0 - 62.3 - 74.8 - 87.8 - 101.0 (37.4-38.7)
