	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200846010201	ダ	右	1300	曇	重	10:50	C37		2008-1-2	20	金沢	1	(馬齢)		3	160	1	3	100	1	6	110	2	2.0	130.0	3.0	3-6	260.0	1.0	3-6	220	1	3-6	150	1	2-3	150	2	2-6	430	7.0	3=>6	300.0	1.0	3=>6	330	1	2-3-6	290	1	3=>6=>2	1020	1	2,3,6,(1,4),7,5,8,9	236174859	236718549	3,2,6,(1,7),8,5,4,9		
200846010202	ダ	右	1300	曇	重	11:15	C36		2008-1-2	20	金沢	1	(馬齢)		3	440	2	3	100	2	6	130	3	7.0	100.0	1.0				3-6	2450	8	3-6	630	8	3-7	120	1	6-7	230	3.0				3=>6	2930	9	3-6-7	1890	6	3=>6=>7	8270	26	(2,3),(7,8),1,6,(4,5)	(3,7),8,2,1,(6,5),4	37852164	3,7,8,5,2,(1,6),4		
200846010203	ダ	右	1400	曇	重	11:45	C35		2008-1-2	20	金沢	1	(馬齢)		6	160	1	6	100	1	1	110	2	9.0	140.0	4.0	1-6	460.0	2.0	1-6	360	2	1-6	110	1	6-9	140	2	1-9	240	3.0	6=>1	920.0	3.0	6=>1	730	2	1-6-9	250	1	6=>1=>9	1460	2	13698527104	1,3,6,9,(2,5),8,7,10,4	1,3,6,9,5,8,2,7,(4,10)	16935827104		
200846010301	ダ	右	1300	曇	不良	10:50	C47		2008-1-3	20	金沢	2	(馬齢)		8	190	1	8	110	2	5	220	4	6.0	200.0	3.0	5-8	2760.0	7.0	5-8	2480	6	5-8	1,210	8	6-8	400	4	5-6	1,670	11.0	8=>5	2490.0	8.0	8=>5	2390	9	5-6-8	2640	9	8=>5=>6	11830	35	5,8,6,1-9,4,7,2,3	5,8,6,1,4,9-7,2,3	5,8,6,1,4,9-7,2,3	5,8,6,1,4,9-7,2,3		
200846010302	ダ	右	1300	曇	不良	11:15	C46		2008-1-3	20	金沢	2	(馬齢)		1	570	5	1	630	6	5	160	2	8.0	320.0	4.0	1-5	1230.0	7.0	1-5	1740	9	1-5	330	5	1-8	710	12	5-8	250	2.0	1=>5	7330.0	21.0	1=>5	4670	23	1-5-8	2420	12	1=>5=>8	28950	101	1,5,8,6,9,(2,4,3),7	158692437	158693247	1,8,5,(9,6),3,2,4,7		
200846010303	ダ	右	1400	曇	不良	11:45	C45		2008-1-3	20	金沢	2	(馬齢)		9	510	2	9	180	3	6	300	4	1.0	140.0	2.0	6-8	510.0	2.0	6-9	1080	7	6-9	570	9	1-9	350	3	1-6	420	6.0	8=>6	1000.0	4.0	9=>6	1660	7	1-6-9	1290	4	9=>6=>1	7460	31	389127654	389126475	9,6,8,3,(1,2),4,5,7	9,6,(3,8),1,2,5,4,7		
200846010304	ダ	右	1500	曇	不良	12:15	C44		2008-1-3	20	金沢	2	(馬齢)		3	860	4	3	130	2	5	180	3	4.0	310.0	4.0	3-5	1550.0	5.0	3-5	1340	6	3-5	710	9	3-4	510	7	4-5	450	5.0	3=>5	3660.0	10.0	3=>5	3520	13	3-4-5	3370	9	3=>5=>4	23780	65	5,3,8,(4,7),(6,10)-2,1,9	53864710219	5,3,8,7,(6,4),2,1,9,10	5,3,4,8,7,6,2,1,9-10		
200846010305	ダ	右	1500	曇	不良	12:45	C43		2008-1-3	20	金沢	2	(馬齢)		4	380	3	4	100	2	1	140	4	5.0	100.0	1.0	1-4	840.0	5.0	1-4	1040	5	1-4	330	7	4-5	190	1	1-5	280	4.0	4=>1	1450.0	7.0	4=>1	1770	10	1-4-5	750	2	4=>1=>5	5580	18	13897456102	13897456102	1,9,3,4,(8,7),5=6,10=2	1,4,9,5,7,3,8-6,10=2		
200846010306	ダ	右	1400	曇	不良	13:15	C42		2008-1-3	20	金沢	2	(馬齢)		1	480	2	1	620	5	7	920	7	4.0	220.0	2.0	1-7	1360.0	5.0	1-7	6290	20	1-7	700	10	1-4	550	7	4-7	490	4.0	1=>7	6720.0	16.0	1=>7	17650	41	1-4-7	4480	16	1=>7=>4	41710	114	4,5,(1,6),7,(8,9),10,2-3	4,5,1,6,7,9,(10,8),2-3	1,4,5,7,9,10,(6,8),2=3	1,4,7,9,5,(10,8),2,6=3		
200846010401	ダ	右	1300	雨	不良	10:50	3歳3		2008-1-4	20	金沢	3	(馬齢)		3	910	3	3	190	3	2	180	2	10.0	570.0	8.0	2-3	2450.0	10.0	2-3	1680	8	2-3	470	4	3-10	2,320	21	2-10	830	9.0	3=>2	6710.0	21.0	3=>2	4830	17	2-3-10	12110	39	3=>2=>10	83770	207	1,2,(4,6),8,3,9,5,10,7	1,2,(4,6),3,5,10,8,7,9	1,2,(3,6),(10,4),7,5,9,8	12310674598		
