	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201345010101	ダ	左	1400	晴	重	11:20	特選2013幕開け賞		2013-1-1	11	川崎	1	39万円以上55万円未満		10	1390	5	10	370	6	6	230	3	5.0	2,220	9.0	6-8	520.0	2.0	6-10	2890	10	6-10	720	10	5-10	6,020	40	5-6	3,420	29	8=>6	920.0	2.0	10=>6	8140	31	5-6-10	53040	87	10=>6=>5	170290	346	7,3,4,(6,9),1,2,8,5,10	7,4,3,6,9,1,2,(5,8,10)	3,(7,10),9,6,4,1,(5,2),8	7,3,4,(6,10),5,9,1,8,2	13.2 - 12.3 - 14.1 - 12.1 - 12.7 - 13.8 - 13.7	13.2 - 25.5 - 39.6 - 51.7 - 64.4 - 78.2 - 91.9 (39.6-40.2)
201345010102	ダ	左	1400	晴	重	11:50	4歳6		2013-1-1	11	川崎	1	77万円未満		10	1030	4	10	170	5	9	150	4	6.0	110	1.0	8-8	2710.0	8.0	9-10	3360	11	9-10	600	8	6-10	270	3	6-9	230	2	8=>8	2260.0	9.0	10=>9	5670	20	6-9-10	1410	6	10=>9=>6	17470	56	10298163457	10291863457	10,2,9,1,6,(4,8),3,5,7	10,9,(1,2),(4,6),3,(5,7),8	13.2 - 11.9 - 13.9 - 12.2 - 12.9 - 13.9 - 13.5	13.2 - 25.1 - 39.0 - 51.2 - 64.1 - 78.0 - 91.5 (39.0-40.3)
201345010103	ダ	左	1400	晴	重	12:20	C3七　八		2013-1-1	11	川崎	1			1	1180	6	1	240	5	9	140	2	6.0	120	1.0	1-8	2130.0	10.0	1-9	1850	7	1-9	790	8	1-6	690	7	6-9	310	2	1=>8	3900.0	22.0	1=>9	3550	11	1-6-9	2610	3	1=>9=>6	13390	21	16345102987	16354109287	(1,6),3,9,4,5,2,10,8,7	1,9,6,3,5,2,4,(8,7),10	13.1 - 11.9 - 13.7 - 11.7 - 12.5 - 13.6 - 13.3	13.1 - 25.0 - 38.7 - 50.4 - 62.9 - 76.5 - 89.8 (38.7-39.4)
201345010104	ダ	左	1600	晴	重	12:50	C2四　五六		2013-1-1	11	川崎	1			10	500	3	10	170	3	14	270	5	2.0	150	2.0	6-8	1300.0	6.0	10-14	3450	13	10-14	1,010	10	2-10	460	4	2-14	1,050	12	6=>8	2290.0	11.0	10=>14	3520	14	2-10-14	5040	15	10=>14=>2	35000	104	4675911013283141112	4657911013281431112	4,6,5,9,(10,13),7,1,14,2,(8,3),11,12	4561091314213118712	12.7 - 11.7 - 12.1 - 13.1 - 12.0 - 12.9 - 14.1 - 13.7	12.7 - 24.4 - 36.5 - 49.6 - 61.6 - 74.5 - 88.6 - 102.3 (36.5-40.7)
201345010105	ダ	左	1400	晴	重	13:20	C3七　八		2013-1-1	11	川崎	1			8	2340	8	8	440	7	3	320	5	1.0	200	2.0	3-7	4220.0	17.0	3-8	7660	27	3-8	2,290	31	1-8	1,710	22	1-3	1,070	14	7=>3	6210.0	24.0	8=>3	21440	63	1-3-8	19000	65	8=>3=>1	142300	401	1279631058114	1279356108114	1,(2,9),7,3,5,(6,10),8,11,4	1382951076411	13.2 - 12.0 - 13.5 - 12.0 - 12.6 - 13.5 - 13.4	13.2 - 25.2 - 38.7 - 50.7 - 63.3 - 76.8 - 90.2 (38.7-39.5)
201345010106	ダ	左	1400	晴	重	13:50	C2四　五六		2013-1-1	11	川崎	1			5	160	1	5	110	1	6	130	2	7.0	460	6.0	5-5	450.0	2.0	5-6	410	1	5-6	180	1	5-7	800	12	6-7	1,210	15	5=>5	490.0	1.0	5=>6	670	1	5-6-7	1800	6	5=>6=>7	5710	17	26119745112103	26114971512310	(2,6),11,5,4,9,7,3,12,1,10	2,6,4,5,7,11,(1,3),9,10,12	12.9 - 11.8 - 13.2 - 11.8 - 12.6 - 13.7 - 13.2	12.9 - 24.7 - 37.9 - 49.7 - 62.3 - 76.0 - 89.2 (37.9-39.5)
201345010107	ダ	左	1400	晴	重	14:20	C2四　五六		2013-1-1	11	川崎	1			5	250	2	5	100	1	3	170	4	9.0	110	2.0	3-5	980.0	3.0	3-5	1180	4	3-5	400	5	5-9	160	1	3-9	350	4	5=>3	1750.0	6.0	5=>3	1750	6	3-5-9	870	2	5=>3=>9	4810	10	101137629851412	101132679581412	(3,9),(10,11),7,6,2,5,8,1,4,12	3,(10,9),11,5,(2,7),(1,6),(12,4),8	12.9 - 12.5 - 12.9 - 11.8 - 12.3 - 13.4 - 12.6	12.9 - 25.4 - 38.3 - 50.1 - 62.4 - 75.8 - 88.4 (38.3-38.3)
201345010108	ダ	左	1500	晴	重	14:50	C1三		2013-1-1	11	川崎	1			2	1400	6	2	340	7	1	130	1	5.0	300	4.0	1-2	1060.0	2.0	1-2	880	3	1-2	470	5	2-5	1,450	18	1-5	420	3	2=>1	3350.0	12.0	2=>1	2630	10	1-2-5	3120	12	2=>1=>5	26630	87	1542117398614121013	1542117893614101213	(1,5),4,(2,11),7,8,(3,9),14,10,6,12,13	(1,5),2,7,11,4,8,(3,9,14,10),6,12,13	6.2 - 11.3 - 12.3 - 13.1 - 11.7 - 13.0 - 13.6 - 13.0	6.2 - 17.5 - 29.8 - 42.9 - 54.6 - 67.6 - 81.2 - 94.2 (29.8-39.6)
201345010109	ダ	左	1500	晴	重	15:25	特選		2013-1-1	11	川崎	1			3	240	2	3	100	2	10	100	1	7.0	130	3.0	3-6	210.0	1.0	3-10	230	1	3-10	130	1	3-7	290	3	7-10	240	2	3=>6	510.0	2.0	3=>10	500	2	3-7-10	510	1	3=>10=>7	1890	3	6310127214111498135	6310122714111498513	(6,3,1),10,7,2,(14,12),5,4,9,11,8,13	(6,3),7,1,10,2,14,5,9,4,12,11,8,13	6.1 - 11.3 - 13.0 - 13.9 - 11.6 - 12.4 - 13.6 - 12.7	6.1 - 17.4 - 30.4 - 44.3 - 55.9 - 68.3 - 81.9 - 94.6 (30.4-38.7)
201345010110	ダ	左	1600	晴	重	16:00	初夢特別 		2013-1-1	11	川崎	1	210万円以上		10	1130	6	10	250	6	2	140	2	8.0	110	1.0	2-7	2720.0	12.0	2-10	3850	17	2-10	1,110	18	8-10	540	6	2-8	290	1	7=>2	6350.0	27.0	10=>2	9490	37	2-8-10	2670	8	10=>2=>8	28140	94	481211107915623	481211791012563	(8,12,11,2),10,7,1,(4,5),9,3,6	(8,12,2),11,10,1,7,5,3,4,6,9	12.8 - 11.0 - 12.6 - 14.6 - 12.1 - 12.7 - 13.9 - 12.7	12.8 - 23.8 - 36.4 - 51.0 - 63.1 - 75.8 - 89.7 - 102.4 (36.4-39.3)
