	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201354011301	ダ	右	1600	曇	稍重	14:55	C2ー2		2013-1-13	14	高知	1	(見込)		4	570	3	4	190	5	8	120	1	2.0	500.0	7.0	4-8	470.0	2.0	4-8	910	3	4-8	370	4	2-4	1,730	13	2-8	600	7.0	4=>8	1880	5.0	2-4-8	3210	11	4=>8=>2	11590	31.0	1,5,8,(2,9),(3,7,6),4	158293674	(5,8),1,(2,9),6,4,3,7	(5,8),2,4,3,1,9,6,7		
201354011302	ダ	右	1600	曇	稍重	15:30	C2ー3		2013-1-13	14	高知	1	(見込)		10	2100	5	10	330	7	5	100	1	3.0	120.0	2.0	5-8	550.0	3.0	5-10	470	2	5-10	180	2	3-10	360	5	3-5	110	1.0	10=>5	2740	8.0	3-5-10	340	1	10=>5=>3	6420	19.0	1,5,9,(2,3,10),4,7,6,8,11	1,5,9,(2,10),3,4,7,6,8,11	1,5,9,10,3,2,7,(4,8),6,11	5,10,(1,3),2,8,9,7,6,(4,11)		
201354011303	ダ	右	1300	曇	稍重	16:05	武将長宗我部元親特別		2013-1-13	14	高知	1	(見込)		6	560	4	6	160	3	3	450	5	2.0	230.0	4.0	3-5	3290.0	8.0	3-6	5130	9	3-6	2,730	23	2-6	500	5	2-3	1,410	12.0	6=>3	13530	24.0	2-3-6	7930	19	6=>3=>2	49270	113.0	(4,11),2,12,10,3,6,9,(7,8),1,5	2,4,11,12,(3,10),6,9,1,(7,8),5	2,(4,11),12,3,10,6,9,1,8,(7,5)	2,11,3,6,12,1,4,8,10,(7,9),5		
201354011304	ダ	右	1300	小雨	稍重	16:40	Aイ		2013-1-13	14	高知	1	(見込)		2	220	1	2	110	1	8	220	5	9.0	140.0	3.0	2-8	420.0	2.0	2-8	1560	6	2-8	470	7	2-9	210	2	8-9	260	3.0	2=>8	3370	17.0	2-8-9	880	3	2=>8=>9	6270	18.0	278935614	278913654	2,7,9,3,8,(1,6,4),5	2,8,7,1,(6,9),3,5,4		
201354011305	ダ	右	1300	雨	稍重	17:10	Bハ		2013-1-13	14	高知	1	(見込)		5	700	4	5	190	4	10	110	2	11.0	110.0	1.0	5-7	870.0	4.0	5-10	1000	4	5-10	280	4	5-11	330	5	10-11	170	1.0	5=>10	2650	9.0	5-10-11	620	2	5=>10=>11	8660	22.0	10,8,11,6,3,9,(2,7,12),5,4	10811639271254	10811659123724	11,10,5,8,3,6,9,(2,12),4,7		
201354011306	ダ	右	1400	雨	稍重	17:45	C1ー4		2013-1-13	14	高知	1	(見込)		5	230	2	5	150	2	2	160	3							2-5	460	2	2-5	210	3	5-6	310	4	2-6	510	6.0	5=>2	700	3.0	2-5-6	870	4	5=>2=>6	2390	9.0	5,6,(2,7),3,4,1	5,6,(2,7),3,4,1	5,6,(2,7),3,4,1	5,2,6,7,4,(3,1)		
201354011307	ダ	右	1400	雨	稍重	18:15	片岡ゆみ誕生日特別		2013-1-13	14	高知	1	(見込)		1	600	2	1	110	2	2	100	1	6.0	530.0	7.0	1-2	120.0	1.0	1-2	160	1	1-2	130	1	1-6	1,480	10	2-6	620	7.0	1=>2	620	3.0	1-2-6	2670	6	1=>2=>6	12450	22.0	1,(7,9),(2,10),8,3,4,5,6	1,7,(2,9),(3,8),10,4,6,5	1,7,(2,9),6,8,10,4,3,5	(2,1),6,7,4,8,9,10,3,5		
201354011308	ダ	右	1400	雨	稍重	18:45	祝岡村卓弥成人式特別		2013-1-13	14	高知	1	(見込)		3	280	2	3	100	1	5	100	2	7.0	130.0	3.0	3-5	310.0	1.0	3-5	310	1	3-5	150	1	3-7	400	7	5-7	190	3.0	3=>5	570	3.0	3-5-7	590	1	3=>5=>7	3300	14.0	3,5,(6,10),4,7,2,1,(8,9)	3,5,(4,6),(7,10),2,1,8,9	3,5,10,4,(2,7,6),8,1,9	3,5,7,(4,10),2,8,6,1,9		
201354011309	ダ	右	1300	雨	稍重	19:15	AロBイ		2013-1-13	14	高知	1	(見込)		5	130	1	5	100	1	3	210	4	7.0	1,410	8.0				3-5	710	4	3-5	650	5	5-7	2,180	15	3-7	7,780	21.0	5=>3	1110	5.0	3-5-7	7510	18	5=>3=>7	16330	36.0	45836172	45836217	5,(4,8),(3,6),(7,2),1	5,3,8,(7,6),(2,1),4		
201354011310	ダ	右	1400	雨	稍重	19:45	C1ー2		2013-1-13	14	高知	1	(見込)		4	1210	4	4	250	6	2	180	3	3.0	130	2.0	2-4	3920.0	12.0	2-4	4550	12	2-4	840	10	3-4	330	4	2-3	240	2.0	4=>2	11440	24.0	2-3-4	1120	4	4=>2=>3	18980	53.0	357486921	3,(4,5),7,6,8,9,2,1	3,5,(6,4,7),(9,8),2,1	435267981		
