	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201346031201	ダ	右	1500	晴	稍重	10:50	3歳A　3		2013-3-12	20	金沢	1	(定量)		10.0	130.0	1.0	10.0	110	1.0	8.0	160	4.0	3.0	270.0	5.0	7-8	320.0	1.0	8-10	460.0	2.0	8-10	210	2.0	3-10	590	10.0	3-8	1,020	13.0	8=>7	440.0	1.0	10=>8	540.0	2.0	3-8-10	1470.0	5.0	10=>8=>3	3100.0	8.0	24711083956	2,(4,7),10,1,8,3,9,5,6	2,7,4,10,3,8,1-9,5,6	10,3,2,7,8,4,1-5,9,6		
201346031202	ダ	右	1500	晴	稍重	11:25	3歳A　2		2013-3-12	20	金沢	1	(定量)		5.0	170.0	1.0	5.0	120	1.0	1.0	680	7.0	4.0	340.0	5.0	1-5	5440.0	16.0	1-5	5680.0	13.0	1-5	2,300	16.0	4-5	780	7.0	1-4	6,540	28.0	5=>1	12770.0	24.0	5=>1	10090.0	22.0	1-4-5	21070.0	36.0	5=>1=>4	91880.0	154.0	(1,5),9,2,6,4,3,7,8	159762843	159764328	519463872		
201346031203	ダ	右	1500	晴	稍重	12:00	縄文狩人特別 		2013-3-12	20	金沢	1	(定量)		5.0	230.0	1.0	5.0	100	1.0	6.0	170	4.0	4.0	130.0	3.0				5-6	760.0	4.0	5-6	270	3.0	4-5	140	1.0	4-6	290	5.0				5=>6	920.0	3.0	4-5-6	370.0	1.0	5=>6=>4	1970.0	5.0	2,6,(5,7),(3,8),1,4	2,6,(5,7),8,1,4,3	2,6,5,4,7,8,(1,3)	6,5,4,8,(2,1,7),3		
201346031204	ダ	右	1300	晴	稍重	12:35	C44		2013-3-12	20	金沢	1	(定量)		2.0	250.0	2.0	2.0	100	2.0	10.0	100	1.0	5.0	110.0	3.0	2-8	190.0	1.0	2-10	220.0	1.0	2-10	120	1.0	2-5	180	3.0	5-10	140	2.0	2=>8	450.0	2.0	2=>10	500.0	2.0	2-5-10	240.0	1.0	2=>10=>5	1240.0	4.0	9,10,(2,7,8),(1,3),4,5,6	9,10,2,7,8,(3,4),1,5,6	9,10,2,7,5,(3,4),8,1,6	2,10,9,5,7-8,3,4,1,6		
201346031205	ダ	右	1300	晴	稍重	13:10	C43		2013-3-12	20	金沢	1	(定量)		3.0	120.0	1.0	3.0	100	1.0	10.0	130	3.0	7.0	140.0	4.0	3-8	270.0	2.0	3-10	290.0	1.0	3-10	170	2.0	3-7	180	3.0	7-10	270	5.0	3=>8	340.0	2.0	3=>10	400.0	1.0	3-7-10	380.0	2.0	3=>10=>7	1010.0	3.0	3,8,(7,10),9,2,5,4,1,6	38107925416	38107925416	31087925416		
201346031206	ダ	右	1400	晴	稍重	13:45	C42		2013-3-12	20	金沢	1	(定量)		8.0	130.0	1.0	8.0	100	1.0	5.0	220	4.0	4.0	110.0	2.0	5-7	1150.0	5.0	5-8	1100.0	3.0	5-8	370	5.0	4-8	150	1.0	4-5	620	10.0	7=>5	1190.0	5.0	8=>5	980.0	3.0	4-5-8	930.0	2.0	8=>5=>4	3390.0	9.0	1,4,8,2,3,5,10,(7,6),9	1,4,2,8,3,10,5,(7,6),9	(4,8),1,3,2,5,10-7,6,9	(4,8),3,1,5,2,10,7-6,9		
201346031207	ダ	右	1400	晴	稍重	14:20	進化する九谷特別 		2013-3-12	20	金沢	1	(定量)		10.0	260.0	2.0	10.0	100	2.0	6.0	100	1.0	11.0	120.0	3.0	6-8	140.0	1.0	6-10	230.0	1.0	6-10	120	1.0	10-11	150	3.0	6-11	130	2.0	8=>6	310.0	2.0	10=>6	620.0	3.0	6-10-11	160.0	1.0	10=>6=>11	1110.0	4.0	10,6,(7,11),9,5,1,3,4,2,8	10,7,6,11,9,5-1,4,3,2,8	10,6,(7,11),9,5-1,3,4,2,8	10,6,11,(7,9),5,1,3,2,4-8		
201346031208	ダ	右	1500	晴	稍重	14:55	B12		2013-3-12	20	金沢	1	(定量)		4.0	210.0	1.0	4.0	150	2.0	9.0	490	7.0	6.0	210.0	4.0	4-7	1230.0	6.0	4-9	1610.0	8.0	4-9	410	4.0	4-6	270	2.0	6-9	580	9.0	4=>7	1050.0	5.0	4=>9	1750.0	6.0	4-6-9	1230.0	5.0	4=>9=>6	6060.0	20.0	(1,4),6,(9,3),11,7,2,10,5	(1,4),6,9,3,11,2,7,10,5	4,1,6,9,3,11,7,2,(10,5)	469131127510		
201346031209	ダ	右	1500	晴	稍重	15:30	芸の息吹特別 		2013-3-12	20	金沢	1	(定量)		4.0	2260.0	6.0	4.0	270	7.0	5.0	120	1.0	11.0	160.0	2.0	4-5	1010.0	5.0	4-5	1020.0	4.0	4-5	390	5.0	4-11	470	6.0	5-11	150	1.0	4=>5	5790.0	16.0	4=>5	3910.0	10.0	4-5-11	840.0	2.0	4=>5=>11	14960.0	45.0	1835691011427	1863591011427	1851163491027	1511498672103		
201346031210	ダ	右	1500	晴	稍重	16:05	ののいち椿まつり特別 		2013-3-12	20	金沢	1	(定量)		9.0	140.0	1.0	9.0	110	1.0	3.0	120	2.0	4.0	190.0	5.0	3-7	430.0	2.0	3-9	480.0	2.0	3-9	270	3.0	4-9	250	2.0	3-4	780	10.0	7=>3	590.0	2.0	9=>3	720.0	2.0	3-4-9	1360.0	5.0	9=>3=>4	3460.0	13.0	9,7,(8,10),(3,5),2,4,11,6,1	9,(3,7),(5,8,10),2,4,11,6,1	9,(3,7),8,5,10,2,4,6,11,1	9-3,7,8,5,2,6,10,4,11,1		
