	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠単:的中	枠単:配当	枠単:人気
200648010408	ダ	右	1600	曇	稍重	14:25	オレンジ田中哲也杯 		2006-1-4	19	名古屋	5																																								58710624193.0	58710624913.0	58104762913.0					
200648010409	ダ	右	1800	曇	稍重	15:00	サラ系B1組特別 		2006-1-4	19	名古屋	5																																								47109165283.0	10497165283.0	74910158623.0					
200648010410	ダ	右	1400	曇	稍重	15:35	門松特別 		2006-1-4	19	名古屋	5																																								46728315.0	46728315.0	46237815.0					
200648010601	ダ	右	800	晴	良	11:00	サラ3歳7組		2006-1-6	19	名古屋	6																																										396182754.0					
200648010602	ダ	右	1400	晴	良	11:30	サラ3歳6組		2006-1-6	19	名古屋	6																																								389567124.0	389561724.0	389761542.0					
200648010603	ダ	右	1400	晴	良	12:00	サラ系4歳4組		2006-1-6	19	名古屋	6																																								37101489562.0	31047185926.0	10453817296.0					
200648010604	ダ	右	1400	晴	良	12:30	サラ系C4組		2006-1-6	19	名古屋	6																																								348791652.0	348791652.0	348791652.0					
200648010605	ダ	右	1400	晴	良	13:00	サラ系C3組		2006-1-6	19	名古屋	6																																								28713946105.0	28719361045.0	28719610345.0					
200648010606	ダ	右	1400	晴	良	13:30	サラC2組		2006-1-6	19	名古屋	6																																								148279536.0	148293756.0	134829576.0					
200648010607	ダ	右	1400	晴	良	14:00	サラB16組		2006-1-6	19	名古屋	6																																								139468752.0	194367852.0	196478325.0					
200648010608	ダ	右	1600	晴	良	14:30	りんちゃん競馬デビュ		2006-1-6	19	名古屋	6																																								24163851079.0	24163851097.0	21435810697.0					
200648010609	ダ	右	1400	晴	良	15:05	サラA4組		2006-1-6	19	名古屋	6																																								596831472.0	596384127.0	563498217.0					
200648010610	ダ	右	1800	晴	良	16:10	三河万歳特別 		2006-1-6	19	名古屋	6																																								328451796.0	328154769.0	238154679.0					
200648011501	ダ	右	1400	晴	重	11:00	アラ系A4組		2006-1-15	20	名古屋	1																																								2346157.0	2436157.0	2463157.0					
200648011502	ダ	右	1300	晴	重	11:25	サラC32組		2006-1-15	20	名古屋	1																																								51019278643.0	51029178643.0	10259618743.0					
200648011503	ダ	右	1400	晴	重	11:50	サラC31組		2006-1-15	20	名古屋	1																																								51071928346.0	51079132486.0	10359124786.0					
200648011504	ダ	右	1400	晴	重	12:20	サラC30組		2006-1-15	20	名古屋	1																																								29103168457	29103618457	2,(6,9,3),10,1,8,4,5,7					
200648011505	ダ	右	1400	晴	重	12:50	サラC29組		2006-1-15	20	名古屋	1																																								45716283910.0	47526138910.0	48172635910.0					
200648011506	ダ	右	1400	晴	重	13:20	サラC28組		2006-1-15	20	名古屋	1																																								27316854910.0	27318645910.0	73216845910.0					
200648011507	ダ	右	1600	晴	重	13:50	行則・喜寿祝い賞		2006-1-15	20	名古屋	1	牝																																							46109781523.0	46109785123.0	64971058123.0					
200648011508	ダ	右	1600	晴	重	14:20	葉牡丹特別 		2006-1-15	20	名古屋	1																																								15274836.0	15287346.0	18253476.0					
200648011509	ダ	右	1400	晴	重	14:50	サラ系B3組		2006-1-15	20	名古屋	1																																								13482675.0	13482765.0	34815276.0					
200648011510	ダ	右	1800	晴	重	15:20	ナンテン特別 		2006-1-15	20	名古屋	1																																								57681423.0	56781243.0	56823714.0					
200648011701	ダ	右	1400	晴	重	11:00	サラC21組		2006-1-17	20	名古屋	3																																								4,8,10,(1,7,2),(3,9,6),5	48102176395	48271109536					
200648011702	ダ	右	1400	晴	重	11:30	サラC20組		2006-1-17	20	名古屋	3																																								45176923108.0	45761923108.0	47651921038.0					
200648011703	ダ	右	1400	晴	重	12:00	サラC19組		2006-1-17	20	名古屋	3																																								37824105619.0	37824105691.0	38471059261.0					
200648011704	ダ	右	1600	晴	重	12:30	サラ系B7組		2006-1-17	20	名古屋	3																																								45862171039.0	45816710329.0	48167103592.0					
200648011705	ダ	右	1400	晴	重	13:00	サラ系B6組		2006-1-17	20	名古屋	3																																								34891621075.0	34961821057.0	34916108257.0					
200648011706	ダ	右	1400	晴	稍重	13:35	サラ系B5組		2006-1-17	20	名古屋	3																																								24911056378.0	42910165378.0	49210561378.0					
200648011707	ダ	右	1400	晴	稍重	14:10	名古屋チャレンジカッ 		2006-1-17	20	名古屋	3																																								68257311049.0	68527311049.0	68573210194.0					
200648011708	ダ	右	1600	晴	稍重	14:45	サラ系B4組		2006-1-17	20	名古屋	3	牝																																							168473925.0	168734952.0	186739542.0					
200648011801	ダ	右	800	晴	稍重	11:00	サラC18組		2006-1-18	20	名古屋	4																																										51098437261.0					
200648011802	ダ	右	1400	晴	稍重	11:30	サラC17組		2006-1-18	20	名古屋	4																																								86105741932.0	86104571932.0	64851017932.0					
200648011803	ダ	右	1600	晴	稍重	12:00	サラC16組		2006-1-18	20	名古屋	4																																								59614823710.0	59684132710.0	65984312107.0					
200648011901	ダ	右	1300	晴	良	11:00	1月24日淳希バース		2006-1-19	20	名古屋	5																																								627159483.0	276195483.0	24751893.0					
200648011902	ダ	右	1400	晴	良	11:25	サラC11組		2006-1-19	20	名古屋	5																																								46811039275.0	46811023975.0	48162105397.0					
200648011903	ダ	右	1600	晴	良	11:50	サラC10組		2006-1-19	20	名古屋	5	牝																																							36210745198.0	36102759418.0	36102975148.0					
200648011904	ダ	右	1400	晴	良	12:20	サラ3歳7組		2006-1-19	20	名古屋	5																																								34101296587.0	31041526897.0	35181026974.0					
200648011905	ダ	右	1400	晴	良	12:50	サラ3歳6組		2006-1-19	20	名古屋	5																																								23471061895.0	23471061895.0	23471061895.0					
200648011906	ダ	右	1400	晴	良	13:20	サラ系C9組		2006-1-19	20	名古屋	5																																								41863275.0	41827365.0	41872635.0					
200648011907	ダ	右	800	晴	良	13:50	サラ系C7組		2006-1-19	20	名古屋	5																																										(2,8,10),(3,1,9),7,6,4,5					
200648011908	ダ	右	1400	晴	良	14:20	サラ系C6組		2006-1-19	20	名古屋	5																																								23649751810.0	26379541810.0	26795341810.0					
200648012001	ダ	右	800	晴	良	11:00	サラ3歳9組		2006-1-20	20	名古屋	6																																										89731054612.0					
200648012002	ダ	右	1400	晴	良	11:30	サラ3歳8組		2006-1-20	20	名古屋	6																																								39104286157.0	39104286175.0	39410128675.0					
200648012003	ダ	右	1400	晴	良	12:05	サラ系C5組		2006-1-20	20	名古屋	6																																								79101856342.0	79101825634.0	71910856234.0					
200648012004	ダ	右	1400	晴	良	12:40	サラ系C4組		2006-1-20	20	名古屋	6																																								76431851092.0	74631581092.0	76435181092.0					
200648012005	ダ	右	1600	晴	良	13:15	サラ系C3組		2006-1-20	20	名古屋	6	牝																																							10481792536.0	10481975236.0	10481975326.0					
200648012006	ダ	右	1400	晴	良	13:50	サラ系C2組		2006-1-20	20	名古屋	6																																								289147635.0	289174365.0	289173645.0					
200648012007	ダ	右	1400	晴	良	14:25	サラB14組		2006-1-20	20	名古屋	6																																								67514981023.0	67514981023.0	67110459283.0					
200648012008	ダ	右	1400	晴	良	15:00	名古屋煽馬記念		2006-1-20	20	名古屋	6																																								24196583710.0	24519638107.0	24659138107.0					
200648012009	ダ	右	1600	晴	良	15:55	フリージア特別 		2006-1-20	20	名古屋	6																																								69310481527.0	69341081275.0	93811047256.0					
200648012010	ダ	右	1900	晴	良	16:25	ガーネットオープン 		2006-1-20	20	名古屋	6	(ハンデ)																																							594716832.0	597416823.0	597416832.0					
200648012901	ダ	右	1400	晴	良	11:00	アラ系A4組		2006-1-29	21	名古屋	1																																								625391478.0	625391478.0	625391478.0					
200648012902	ダ	右	1400	晴	良	11:25	サラC30組		2006-1-29	21	名古屋	1																																								47982103561.0	47981036521.0	49736105182.0					
200648012903	ダ	右	1400	晴	良	11:50	サラC29組		2006-1-29	21	名古屋	1																																								49610875321.0	49105687321.0	49105376812.0					
200648012904	ダ	右	1400	晴	良	12:20	サラC28組		2006-1-29	21	名古屋	1	牝																																							28174356.0	28714356.0	82174536.0					
200648012905	ダ	右	1600	晴	良	12:50	ノースポール特別 		2006-1-29	21	名古屋	1																																								62841375.0	62814357.0	62841537.0					
200648012906	ダ	右	1400	晴	良	13:20	愛未・貴登誕生日記念		2006-1-29	21	名古屋	1																																								15910864327.0	15910864327.0	15106894327.0					
200648012907	ダ	右	1300	晴	良	13:50	サラC26組		2006-1-29	21	名古屋	1																																								10852319467.0	10852319467.0	85102319467.0					
200648012908	ダ	右	1600	晴	良	14:20	サラ系B4組		2006-1-29	21	名古屋	1																																								159376284.0	158936724.0	815326974.0					
200648012909	ダ	右	1400	晴	良	14:50	サラ系B3組		2006-1-29	21	名古屋	1																																								942583716.0	945832716.0	943872516.0					
200648012910	ダ	右	1600	晴	良	15:20	ひいらぎ特別 		2006-1-29	21	名古屋	1																																								58102719643.0	58102791643.0	58102769143.0					
200648013101	ダ	右	1300	小雨	稍重	11:00	サラC21組		2006-1-31	21	名古屋	3																																								83216107954.0	83211076954.0	32871109654.0					
200648013102	ダ	右	1400	小雨	稍重	11:30	サラC20組		2006-1-31	21	名古屋	3																																								10214765983.0	10214759683.0	10215497683.0					
200648013103	ダ	右	1400	小雨	稍重	12:00	サラC19組		2006-1-31	21	名古屋	3	牝																																							7,9,10,4,2,(1,6,3),8,5	79104216853	79101425386					
200648013104	ダ	右	1400	小雨	稍重	12:30	サラC18組		2006-1-31	21	名古屋	3																																								793214856.0	793241856.0	793421856.0					
200648013105	ダ	右	800	小雨	稍重	13:00	徹也誕生日記念		2006-1-31	21	名古屋	3																																										15487102963.0					
200648013106	ダ	右	1600	曇	稍重	13:35	サラ系B7組		2006-1-31	21	名古屋	3																																								26175103498.0	26171053948.0	21610375984.0					
200648013107	ダ	右	1400	曇	稍重	14:10	名古屋チャレンジカッ 		2006-1-31	21	名古屋	3																																								215943876.0	215943876.0	259831476.0					
200648013108	ダ	右	1400	曇	稍重	14:45	サラ系B6組		2006-1-31	21	名古屋	3																																								10189462357.0	10186492357.0	10142869357.0					
200648013109	ダ	右	1900	曇	稍重	15:20	名古屋チャレンジカッ 		2006-1-31	21	名古屋	3	(馬齢)																																							342596871.0	345926871.0	342958671.0					
200648020101	ダ	右	1300	雨	重	11:00	サラC16組		2006-2-1	21	名古屋	4																																								23416587.0	23415678.0	34512768.0					
200648020102	ダ	右	1400	雨	不良	11:25	サラC15組		2006-2-1	21	名古屋	4																																								489236715.0	849267351.0	789462315.0					
200648020103	ダ	右	1400	雨	不良	11:50	名古屋3歳牝馬		2006-2-1	21	名古屋	4	牝																																							72101843659.0	72101486359.0	72110463895.0					
200648020104	ダ	右	1400	雨	不良	12:20	サラ3歳5組		2006-2-1	21	名古屋	4																																								91731085624.0	91768105324.0	17963810524.0					
200648020105	ダ	右	800	雨	不良	12:50	サラ系C14組		2006-2-1	21	名古屋	4	牝																																									85191073264.0					
200648020301	ダ	右	800	曇	重	11:00	小林寿雄生誕30周年		2006-2-3	21	名古屋	6																																										28914107356.0					
200648020302	ダ	右	1400	曇	重	11:30	サラ3歳8組		2006-2-3	21	名古屋	6																																								41083697125.0	41083679152.0	41038679152.0					
200648020303	ダ	右	1400	曇	重	12:00	サラ系C7組		2006-2-3	21	名古屋	6																																								49210651783.0	94102651738.0	91062157438.0					
200648020304	ダ	右	1400	曇	重	12:30	サラ系C6組		2006-2-3	21	名古屋	6																																								81542910763.0	81542910763.0	81295410673.0					
200648020305	ダ	右	1300	曇	重	13:00	サラ系C5組		2006-2-3	21	名古屋	6	牝																																							134872956.0	134872956.0	134827956.0					
200648020306	ダ	右	1400	曇	重	13:30	サラ系C4組		2006-2-3	21	名古屋	6																																								37104596812.0	37104569812.0	53794610128.0					
200648020307	ダ	右	1600	曇	重	14:00	サラ系C3組		2006-2-3	21	名古屋	6																																								18296107435.0	18291067435.0	18210976453.0					
200648020308	ダ	右	1600	曇	重	14:30	サラB14組		2006-2-3	21	名古屋	6																																								1410287563.0	1410287563.0	8104621753.0					
200648020309	ダ	右	1400	曇	重	15:00	サラB13組		2006-2-3	21	名古屋	6																																								51096427138.0	51094627381.0	59410627381.0					
200648020310	ダ	右	1600	曇	重	15:35	マイル争覇	G	2006-2-3	21	名古屋	6	(馬齢)																																							6811492105731.0	6841191052731.0	6841059711231.0					
200648021201	ダ	右	1400	晴	良	11:00	アラ系A4組		2006-2-12	22	名古屋	1																																								365124.0	365124.0	635124.0					
200648021202	ダ	右	1600	晴	良	11:25	ヒヤシンス特別 		2006-2-12	22	名古屋	1																																								356412.0	356412.0	346512.0					
200648021203	ダ	右	800	晴	良	11:50	サラC28組		2006-2-12	22	名古屋	1																																										81017435926.0					
200648021204	ダ	右	1400	晴	良	12:20	サラC27組		2006-2-12	22	名古屋	1																																								36711029845.0	36710912845.0	37106928145.0					
200648021205	ダ	右	1400	晴	良	12:50	サラC26組		2006-2-12	22	名古屋	1																																								14625971038.0	41692573810.0	41697102583.0					
200648021206	ダ	右	1300	晴	良	13:20	サラC25組		2006-2-12	22	名古屋	1	牝																																							29481076351.0	29841075613.0	29810745163.0					
200648021301	ダ	右	1400	晴	良	11:00	サラ3歳6組		2006-2-13	22	名古屋	2																																								59104781326	5,9,10,(4,7,8),(1,3),2,6	59810473126					
200648021302	ダ	右	1600	晴	良	11:25	サラ3歳5組		2006-2-13	22	名古屋	2																																								58106379412.0	58103629741.0	58310629471.0					
200648021303	ダ	右	1400	晴	良	11:50	サラC22組		2006-2-13	22	名古屋	2																																								35172481096.0	31572481096.0	31752486109.0					
200648021304	ダ	右	1400	晴	良	12:20	サラC21組		2006-2-13	22	名古屋	2																																								29846315710.0	29864317510.0	28963475110.0					
200648021305	ダ	右	1600	晴	良	12:50	サラC20組		2006-2-13	22	名古屋	2	牝																																							92310451876.0	92310854176.0	29310857416.0					
200648021306	ダ	右	1300	晴	良	13:20	サラC19組		2006-2-13	22	名古屋	2																																								7104923185.0	7104928531.0	7104985321.0					
200648021307	ダ	右	1400	晴	良	13:50	隆・重子バースデー		2006-2-13	22	名古屋	2																																								78921064531.0	78910245631.0	89745101362.0					
200648021308	ダ	右	1600	晴	良	14:20	サラC18組		2006-2-13	22	名古屋	2																																								81103649257.0	81310624975.0	21810364795.0					
200648021309	ダ	右	1600	晴	良	14:50	サラ系B4組		2006-2-13	22	名古屋	2																																								51310467829.0	51341068729.0	35648110729.0					
200648021401	ダ	右	1400	晴	良	11:00	アラ系A3組		2006-2-14	22	名古屋	3																																								956123784.0	956172348.0	952671438.0					
200648021402	ダ	右	1400	晴	良	11:30	サラC17組		2006-2-14	22	名古屋	3																																								145278693.0	145827693.0	154827693.0					
200648021403	ダ	右	1600	晴	良	12:00	サラC16組		2006-2-14	22	名古屋	3																																								9641105327.0	9641051327.0	9645110372.0					
200648021404	ダ	右	800	晴	良	12:30	サラC15組		2006-2-14	22	名古屋	3	牝																																									67191043852.0					
200648021405	ダ	右	1400	晴	良	13:00	サラB11組		2006-2-14	22	名古屋	3																																								65341087912.0	63451087921.0	63451028971.0					
200648021406	ダ	右	1600	晴	良	13:35	サラB10組		2006-2-14	22	名古屋	3																																								13491068275.0	13491062785.0	43961107285.0					
200648021407	ダ	右	1400	晴	良	14:10	名古屋チャレンジカッ 		2006-2-14	22	名古屋	3																																								91084537621.0	91084735621.0	91084736251.0					
200648021408	ダ	右	1400	曇	良	14:45	吉田・伊藤・杉浦様あ		2006-2-14	22	名古屋	3																																								987356124.0	987351642.0	983571624.0					
200648021409	ダ	右	1400	曇	良	15:20	名古屋チャレンジカッ 		2006-2-14	22	名古屋	3	(馬齢)																																							13629845107.0	13629854107.0	19682531074.0					
200648021410	ダ	右	1600	曇	良	16:25	バレンタイン特別 		2006-2-14	22	名古屋	3																																								138249576.0	138249567.0	138294657.0					
200648021501	ダ	右	1400	晴	良	11:00	サラ3歳4組		2006-2-15	22	名古屋	4																																								457192638.0	457912863.0	549278631.0					
200648021502	ダ	右	1300	晴	良	11:30	サラC14組		2006-2-15	22	名古屋	4																																								4921083156.0	4910823561.0	4109823516.0					
200648021503	ダ	右	1400	晴	良	12:00	サラC13組		2006-2-15	22	名古屋	4																																								13476951082	13479651082	(1,3,4),7,9,10,5,6,2,8					
200648021504	ダ	右	1400	晴	良	12:30	名古屋3歳牝馬		2006-2-15	22	名古屋	4	牝																																							15931072684.0	15910372684.0	59710136284.0					
200648021505	ダ	右	1400	晴	良	13:00	サラC12組		2006-2-15	22	名古屋	4																																								18759263410.0	17829346510.0	78913246510.0					
200648021506	ダ	右	800	曇	良	13:35	サラC11組		2006-2-15	22	名古屋	4																																										61103587429.0					
200648021507	ダ	右	1400	曇	良	14:10	サラ系B7組		2006-2-15	22	名古屋	4																																								10194572368.0	10194752368.0	10791452368.0					
200648021508	ダ	右	1600	曇	良	14:45	稲垣賢次君就職記念杯		2006-2-15	22	名古屋	4																																								15104289376.0	15102847936.0	18542109763.0					
200648021701	ダ	右	800	晴	稍重	11:00	サラ3歳10組		2006-2-17	22	名古屋	6																																										15910236748.0					
200648021702	ダ	右	1400	晴	稍重	11:30	サラ3歳9組		2006-2-17	22	名古屋	6																																								71063589241.0	71068325941.0	71068235491.0					
200648021703	ダ	右	1400	晴	稍重	12:00	サラ系C7組		2006-2-17	22	名古屋	6																																								34521976108.0	34519276108.0	34519827106.0					
200648021704	ダ	右	1400	晴	良	12:30	サラ系C6組		2006-2-17	22	名古屋	6																																								16394852710.0	16958342710.0	16953824710.0					
200648021705	ダ	右	1600	晴	良	13:00	サラ系C5組		2006-2-17	22	名古屋	6	牝																																							34812567.0	38412657.0	38412567.0					
200648022701	ダ	右	1400	晴	重	11:00	サラ3歳4組		2006-2-27	23	名古屋	2																																								239681745	(2,3,9,8),7,1,5,4,6	892753416					
200648022702	ダ	右	1400	晴	重	11:30	サラC24組		2006-2-27	23	名古屋	2																																								349687512.0	349687215.0	349687125.0					
200648022703	ダ	右	1400	晴	重	12:00	サラC23組		2006-2-27	23	名古屋	2																																								786542193.0	785641293.0	758461923.0					
200648022704	ダ	右	1600	晴	重	12:30	サラC22組		2006-2-27	23	名古屋	2																																								51846237.0	51846237.0	51842367.0					
200648022705	ダ	右	1400	晴	重	13:00	サラC21組		2006-2-27	23	名古屋	2																																								10687254913.0	10687254931.0	10628754391.0					
200648022706	ダ	右	1400	晴	重	13:30	サラC20組		2006-2-27	23	名古屋	2																																								10798425613.0	10798246531.0	87962104531.0					
200648022707	ダ	右	1600	晴	重	14:00	サラB10組		2006-2-27	23	名古屋	2																																								12965810437.0	12968104537.0	29106841357.0					
200648022801	ダ	右	1300	晴	稍重	11:00	サラC19組		2006-2-28	23	名古屋	3																																								24981673510.0	24968157103.0	49621581073.0					
200648022802	ダ	右	1400	晴	稍重	11:30	サラC18組		2006-2-28	23	名古屋	3																																								38561027419.0	38651072941.0	38657910241.0					
200648022803	ダ	右	1400	晴	稍重	12:00	サラC17組		2006-2-28	23	名古屋	3																																								74896213510.0	74968213510.0	47692183510.0					
200648022804	ダ	右	1400	晴	稍重	12:30	サラC16組		2006-2-28	23	名古屋	3	牝																																							56718342.0	56718432.0	67541832.0					
200648022805	ダ	右	1600	晴	稍重	13:00	サラ系B7組		2006-2-28	23	名古屋	3																																								371596248.0	375916248.0	736512948.0					
200648022806	ダ	右	1400	晴	稍重	13:30	サラ系B6組		2006-2-28	23	名古屋	3																																								689734152.0	689743512.0	986745132.0					
200648022807	ダ	右	1600	晴	稍重	14:00	サラ系B5組		2006-2-28	23	名古屋	3																																								10546937182.0	10564973812.0	76109831452.0					
200648022808	ダ	右	1400	晴	稍重	14:30	名古屋チャレンジカッ 		2006-2-28	23	名古屋	3																																								186943527.0	189645327.0	841625379.0					
200648022809	ダ	右	1600	晴	稍重	15:00	征雄還暦祝い賞		2006-2-28	23	名古屋	3	牝																																							147926835.0	471926835.0	798423615.0					
200648022810	ダ	右	1900	晴	稍重	15:35	名古屋チャレンジカッ 		2006-2-28	23	名古屋	3	(馬齢)																																							10378692451.0	10378926415.0	10839721654.0					
200648030101	ダ	右	1400	雨	不良	11:00	サラ3歳10組		2006-3-1	23	名古屋	4																																								471293685.0	472193856.0	712853694.0					
200648030102	ダ	右	1400	雨	不良	11:25	名古屋3歳牝馬		2006-3-1	23	名古屋	4																																								16721049853.0	16749102853.0	74629108531.0					
200648030103	ダ	右	1400	雨	不良	11:50	サラC15組		2006-3-1	23	名古屋	4																																								691754382.0	697541832.0	489371652.0					
200648030104	ダ	右	1400	雨	不良	12:20	サラC14組		2006-3-1	23	名古屋	4																																								836459127.0	836145927.0	361845927.0					
200648030105	ダ	右	1300	雨	不良	12:50	サラC13組		2006-3-1	23	名古屋	4	牝																																							23910571864	23910758164	(2,9,10),7,8,6,5,3,1,4					
200648030106	ダ	右	1600	雨	不良	13:20	サラC12組		2006-3-1	23	名古屋	4																																								349186527.0	394815627.0	984156237.0					
