	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201543011301	ダ	左	1200	晴	良	10:20	C3　4歳		2015-1-13	10	船橋	1			9	650	3	9	190	3	1	140	2	8.0	1,500	9.0	1-8	600.0	3.0	1-9	440	2	1-9	270	3	8-9	3,880	25	1-8	3,350	22	8=>1	980.0	4.0	9=>1	1220	6	1-8-9	8810	21	9=>1=>8	34340	79		196842753.0	1,9-6,8,4,7,5,3,2	1,9-6,8,4,7,3,5,2	12.4 - 11.7 - 12.4 - 12.4 - 13.0 - 14.1	12.4 - 24.1 - 36.5 - 48.9 - 61.9 - 76.0 (36.5-39.5)
201543011302	ダ	左	1500	晴	良	10:50	3歳三		2015-1-13	10	船橋	1	111万円以上173万円未満		6	130	1	6	110	1	8	190	4	9.0	370	7.0	6-8	220.0	1.0	6-8	470	1	6-8	220	1	6-9	300	3	8-9	1,080	15	6=>8	520.0	1.0	6=>8	670	1	6-8-9	2030	8	6=>8=>9	5340	13	895162437.0	895162437.0	8,9-6,(1,5),4,2,7,3	896542731	6.9 - 11.8 - 12.8 - 12.7 - 12.5 - 12.8 - 13.3 - 14.8	6.9 - 18.7 - 31.5 - 44.2 - 56.7 - 69.5 - 82.8 - 97.6 (31.5-40.9)
201543011303	ダ	左	1500	晴	良	11:20	3歳二		2015-1-13	10	船橋	1	173万円以上220万円未満		2	300	2	2	100	1	7	100	2	8.0	130	3.0				2-7	210	1	2-7	110	1	2-8	360	6	7-8	270	3				2=>7	490	1	2-7-8	540	2	2=>7=>8	1480	3	24561738.0	24561738.0	24157683	24718563	6.8 - 11.5 - 12.9 - 12.6 - 12.5 - 12.8 - 13.1 - 14.3	6.8 - 18.3 - 31.2 - 43.8 - 56.3 - 69.1 - 82.2 - 96.5 (31.2-40.2)
201543011304	ダ	左	1200	晴	良	11:55	C3　選抜馬		2015-1-13	10	船橋	1			1	370	2	1	190	2	9	580	9	2.0	220	3.0	1-7	1270.0	6.0	1-9	3270	23	1-9	1,440	31	1-2	270	1	2-9	1,190	26	1=>7	3170.0	16.0	1=>9	6770	49	1-2-9	7240	32	1=>9=>2	39820	169		1118594361272.0	1,8,11,9,(4,5),3,6,12-7,2	1,11,8,9,5,4,3,6,12-7,2	12.0 - 11.2 - 11.7 - 12.8 - 13.0 - 14.6	12.0 - 23.2 - 34.9 - 47.7 - 60.7 - 75.3 (34.9-40.4)
201543011305	ダ	左	1200	晴	良	12:25	スタンド3階「優売店		2015-1-13	10	船橋	1			10	310	2	10	110	1	3	110	2	1.0	170	4.0	3-7	310.0	1.0	3-10	350	1	3-10	160	1	1-10	410	4	1-3	340	2	7=>3	780.0	2.0	10=>3	820	2	1-3-10	810	1	10=>3=>1	2900	2		352104121167189.0	3,5,(10,12),2,7,(6,4),11,1,8,9	310512276111489	12.1 - 11.2 - 11.3 - 12.3 - 12.7 - 14.2	12.1 - 23.3 - 34.6 - 46.9 - 59.6 - 73.8 (34.6-39.2)
201543011306	ダ	左	1600	晴	良	12:55	騎初特別 		2015-1-13	10	船橋	1	220万円以上		3	160	1	3	110	1	4	180	4	8.0	170	3.0	3-4	370.0	2.0	3-4	340	1	3-4	220	2	3-8	380	4	4-8	450	5	3=>4	680.0	3.0	3=>4	630	2	3-4-8	1410	4	3=>4=>8	3750	10	739248156.0	739248156.0	7,3,9,4,8,5,(2,6),1	734958621	12.6 - 12.4 - 13.4 - 12.3 - 12.3 - 12.6 - 13.9 - 14.8	12.6 - 25.0 - 38.4 - 50.7 - 63.0 - 75.6 - 89.5 - 104.3 (38.4-41.3)
201543011307	ダ	左	1200	晴	良	13:30	C2　選抜馬		2015-1-13	10	船橋	1			10	140	1	10	100	1	4	110	2	6.0	140	3.0	4-7	380.0	2.0	4-10	400	1	4-10	200	1	6-10	220	2	4-6	420	6	7=>4	530.0	2.0	10=>4	540	1	4-6-10	640	1	10=>4=>6	1640	1		548610123211917.0	4,5,(6,8,10),3,12,(2,11),1,7,9	451036811212179	12.5 - 11.1 - 11.5 - 12.2 - 12.7 - 14.0	12.5 - 23.6 - 35.1 - 47.3 - 60.0 - 74.0 (35.1-38.9)
201543011308	ダ	左	1500	晴	良	14:00	サイトウユウシ生誕2		2015-1-13	10	船橋	1			9	480	3	9	160	3	6	130	1	11.0	1,910	11.0	5-7	370.0	2.0	6-9	550	2	6-9	290	2	9-11	6,280	40	6-11	3,020	28	7=>5	680.0	2.0	9=>6	1310	4	6-9-11	15460	45	9=>6=>11	53700	156	510932121611784.0	510932112611784.0	5,(10,9),3,2,(1,12),6,11,7,4,8	593102161211748	6.6 - 12.1 - 12.4 - 12.5 - 12.3 - 12.3 - 13.1 - 14.3	6.6 - 18.7 - 31.1 - 43.6 - 55.9 - 68.2 - 81.3 - 95.6 (31.1-39.7)
201543011309	ダ	左	1500	晴	良	14:30	C2三		2015-1-13	10	船橋	1			9	1050	6	9	360	7	5	240	4	12.0	290	6.0	5-7	1910.0	8.0	5-9	2700	12	5-9	930	11	9-12	1,060	16	5-12	760	8	7=>5	6570.0	26.0	9=>5	5340	24	5-9-12	4670	16	9=>5=>12	24630	87	124107611398215.0	124101197386251.0	(12,4),(11,10),9,3,8,6,(7,2),5,1	129411210358617	6.8 - 11.5 - 12.8 - 12.9 - 12.7 - 12.8 - 13.0 - 13.3	6.8 - 18.3 - 31.1 - 44.0 - 56.7 - 69.5 - 82.5 - 95.8 (31.1-39.1)
201543011310	ダ	左	1600	晴	良	15:05	睦月賞		2015-1-13	10	船橋	1			3	2550	8	3	250	5	8	110	1	4.0	180	4.0	3-8	1710.0	7.0	3-8	1630	5	3-8	520	7	3-4	1,440	20	4-8	230	2	3=>8	4140.0	16.0	3=>8	4220	15	3-4-8	2540	11	3=>8=>4	26090	83	134876592.0	138746529.0	1,8,3,4,7,6-5,2,9	1,8,3,4,7,6,5-2,9	12.9 - 12.6 - 13.1 - 12.4 - 12.1 - 12.7 - 13.3 - 14.2	12.9 - 25.5 - 38.6 - 51.0 - 63.1 - 75.8 - 89.1 - 103.3 (38.6-40.2)
