	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201146010201	ダ	右	1400	晴	重	10:50	C37		2011-1-2	21	金沢	1	(定量)		4.0	110.0	1.0	4.0	100	1.0	1.0	100	2.0	3.0	130.0	3.0	1-4	100.0	1.0	1-4	100.0	1.0	1-4	100	1.0	3-4	260	4.0	1-3	370	8.0	4=>1	140.0	1.0	4=>1	140.0	1.0	1-3-4	560.0	4.0	4=>1=>3	980.0	4.0	(4,7),(1,6),9,8,3,5,2	4,(1,7),6,9,8,3,5,2	4,1,6,7,9,3,8,(2,5)	4,1,6-9,7,3-(2,8),5		
201146010202	ダ	右	1400	曇	重	11:20	C36		2011-1-2	21	金沢	1	(定量)		8.0	170.0	1.0	8.0	100	1.0	6.0	130	3.0	7.0	110.0	2.0				6-8	460.0	2.0	6-8	140	2.0	7-8	110	1.0	6-7	200	4.0				8=>6	550.0	3.0	6-7-8	240.0	2.0	8=>6=>7	810.0	3.0	56847213	5,6,8,4,7-2,1,3	6,8,(4,7),5-2,1,3	6,8,(4,7)-5-1,(2,3)		
201146010203	ダ	右	1400	曇	重	11:50	C35		2011-1-2	21	金沢	1	(定量)		1.0	100.0	1.0	1.0	100	1.0	4.0	180	5.0	5.0	100.0	2.0	1-4	1030.0	4.0	1-4	1170.0	4.0	1-4	220	3.0	1-5	100	1.0	4-5	350	5.0	1=>4	930.0	4.0	1=>4	1230.0	4.0	1-4-5	420.0	2.0	1=>4=>5	2140.0	6.0	1,7,(5,8),4,6,9,2,3	175846923	1,(4,5,7),8,9,6,(2,3)	1,4,5,(8,7,9),6,3,2		
201146010204	ダ	右	1400	曇	重	12:20	C34		2011-1-2	21	金沢	1	(定量)		7.0	490.0	2.0	7.0	100	2.0	6.0	100	1.0	1.0	130.0	3.0	6-7	120.0	1.0	6-7	120.0	1.0	6-7	100	1.0	1-7	160	3.0	1-6	140	2.0	7=>6	1040.0	3.0	7=>6	1270.0	4.0	1-6-7	210.0	1.0	7=>6=>1	3790.0	11.0	(6,7),(2,8,9),5,1,4,3	(6,7),(2,8),(5,9),1,4,3	(6,7)-8,2,5,9,1,4,3	(6,7)=(1,8),2,5,3,9,4		
201146010205	ダ	右	1500	曇	重	12:50	C33		2011-1-2	21	金沢	1	(定量)		6.0	110.0	1.0	6.0	110	1.0	2.0	110	2.0	1.0	210.0	5.0	2-6	150.0	1.0	2-6	150.0	1.0	2-6	120	1.0	1-6	310	5.0	1-2	360	6.0	6=>2	270.0	1.0	6=>2	280.0	1.0	1-2-6	480.0	2.0	6=>2=>1	1090.0	4.0	6,7,(2,8),1,(3,9),(4,5)	6,(2,7),8,1,(3,9),(4,5)	6,2,7,(1,8),3,9,4,5	6,2,7,1,8,3-4,9,5		
201146010206	ダ	右	1400	曇	重	13:20	C32		2011-1-2	21	金沢	1	(定量)		3.0	340.0	2.0	3.0	100	1.0	2.0	100	2.0	9.0	120.0	3.0	2-3	120.0	1.0	2-3	100.0	1.0	2-3	100	1.0	3-9	220	2.0	2-9	240	3.0	3=>2	240.0	2.0	3=>2	230.0	2.0	2-3-9	310.0	1.0	3=>2=>9	710.0	3.0	3,9,10,(2,7),(4,6),1,5,8	39102764158	39271064185	32967410815		
201146010207	ダ	右	1500	曇	重	13:55	山中座特別 		2011-1-2	21	金沢	1	(定量)		4.0	140.0	1.0	4.0	100	1.0	8.0	100	3.0	10.0	100.0	2.0	4-7	210.0	1.0	4-8	160.0	1.0	4-8	110	1.0	4-10	170	2.0	8-10	190	4.0	4=>7	230.0	1.0	4=>8	240.0	1.0	4-8-10	190.0	1.0	4=>8=>10	490.0	1.0	4,(1,5),10,8,(2,9,6),3	4,1,5,(8,10),2,6,9,3	4-1,8,10,5,6,2,(3,9)	4=8,1,10-5,(6,2),9,3		
201146010301	ダ	右	1400	晴	重	10:50	C47		2011-1-3	21	金沢	2	(定量)		5.0	1030.0	2.0	5.0	180	5.0	3.0	100	1.0	1.0	130.0	2.0	3-5	840.0	2.0	3-5	810.0	3.0	3-5	360	5.0	1-5	2,070	17.0	1-3	270	3.0	5=>3	2150.0	8.0	5=>3	2420.0	8.0	1-3-5	3090.0	9.0	5=>3=>1	41690.0	67.0	3,5,8,9,7,(1,2,4),6	3,5,7,8,9,(1,2),4-6	(3,5),(7,1,8,9),2,4-6	(3,5),1,7,8,9,2,4=6		
201146010302	ダ	右	1400	晴	重	11:20	C46		2011-1-3	21	金沢	2	(定量)		3.0	1730.0	6.0	3.0	470	7.0	7.0	200	3.0	6.0	190.0	2.0	3-7	7200.0	21.0	3-7	7510.0	21.0	3-7	1,610	18.0	3-6	1,520	16.0	6-7	340	3.0	3=>7	33700.0	44.0	3=>7	14780.0	35.0	3-6-7	4820.0	17.0	3=>7=>6	126800.0	226.0	(5,6,7,8),1,3,(2,4),9	(5,6,8),7,(1,3),2,(9,4)	(5,6),(7,8),3,1,9,2,4	(3,5),6,7,1,9,2,(4,8)		
201146010303	ダ	右	1400	晴	重	11:50	C45		2011-1-3	21	金沢	2	(定量)		7.0	150.0	1.0	7.0	100	1.0	9.0	280	5.0	2.0	450.0	6.0	7-8	200.0	1.0	7-9	540.0	3.0	7-9	440	4.0	2-7	580	6.0	2-9	770	13.0	7=>8	290.0	1.0	7=>9	730.0	4.0	2-7-9	1960.0	9.0	7=>9=>2	4630.0	15.0	(2,9),7,1,(4,5),8,3,6	(2,9),7,4,(5,8),1,3,6	(2,9)-7,(4,5,8),6,3,1	927485361		
201146010304	ダ	右	1400	晴	重	12:20	C44		2011-1-3	21	金沢	2	(定量)		6.0	510.0	3.0	6.0	350	3.0	2.0	440	4.0							2-6	1440.0	8.0	2-6	1,090	9.0	6-7	930	8.0	2-7	1,520	10.0				6=>2	2430.0	11.0	2-6-7	3410.0	10.0	6=>2=>7	12340.0	48.0	(6,5,7),3,2,4,1	6573241	6753214	6-7,2,5,3=1,4		
201146010305	ダ	右	1500	晴	重	12:50	C43		2011-1-3	21	金沢	2	(定量)		6.0	180.0	1.0	6.0	100	1.0	3.0	250	6.0	1.0	230.0	4.0	3-6	780.0	3.0	3-6	650.0	3.0	3-6	500	6.0	1-6	400	3.0	1-3	1,120	19.0	6=>3	1110.0	5.0	6=>3	1330.0	6.0	1-3-6	2560.0	12.0	6=>3=>1	5920.0	18.0	(3,6),(7,9),2,(4,5),1,8	(3,6),(2,5,7),9,1,4,8	(3,6),7,5,2,9,1,4,8	6,3,(2,5,7),1,9,8=4		
201146010306	ダ	右	1400	晴	重	13:20	C42		2011-1-3	21	金沢	2	(定量)		5.0	180.0	1.0	5.0	120	3.0	6.0	110	1.0	9.0	150.0	4.0	5-6	140.0	1.0	5-6	150.0	1.0	5-6	100	1.0	5-9	220	5.0	6-9	210	4.0	5=>6	240.0	1.0	5=>6	220.0	1.0	5-6-9	280.0	2.0	5=>6=>9	460.0	1.0	(5,6),(1,8),3,9,(2,7),4	5,6,(1,8),3,9,2,7,4	569381724	5,6,3,9,8,7,1-2,4		
201146010307	ダ	右	1500	晴	重	13:55	新年初夢特別 		2011-1-3	21	金沢	2	(定量)		4.0	140.0	1.0	4.0	100	1.0	1.0	230	5.0	8.0	130.0	2.0	1-4	2780.0	8.0	1-4	1980.0	6.0	1-4	620	10.0	4-8	110	1.0	1-8	610	9.0	4=>1	2460.0	7.0	4=>1	2340.0	7.0	1-4-8	1220.0	4.0	4=>1=>8	8670.0	24.0	(4,6,8),10,9,1,5,7,2-3	4,8,6,(1,9),5,10,7,(2,3)	4,6,8,9,1,5,(7,2,3),10	4-(6,8),1,9,5,2,3,7-10		
