	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201144013101	ダ	右	1200	晴	良	11:00	3歳　未出走		2011-1-31	17	大井	1			1.0	350.0	2.0	1.0	200	2.0	3.0	210	3.0	13.0	5,770	15.0	1-2	1330.0	6.0	1-3	1550.0	5.0	1-3	510	3.0	1-13	9,260	77.0	3-13	13,850	85.0	1=>2	1670.0	5.0	1=>3	3250.0	7.0	1-3-13	149710.0	252.0	1=>3=>13	257350.0	630.0			415638112147591110132	415361871291413115102	12.6 - 11.1 - 12.1 - 13.3 - 12.7 - 13.2	12.6 - 23.7 - 35.8 - 49.1 - 61.8 - 75.0 (35.8-39.2)
201144013102	ダ	右	1200	晴	良	11:30	4歳		2011-1-31	17	大井	1	60万円未満		2.0	210.0	1.0	2.0	130	1.0	6.0	130	2.0	12.0	1,270	13.0	2-4	510.0	2.0	2-6	450.0	1.0	2-6	350	3.0	2-12	1,920	21.0	6-12	4,040	34.0	2=>4	970.0	2.0	2=>6	1000.0	2.0	2-6-12	13870.0	38.0	2=>6=>12	32570.0	97.0			645101278911141215133	6-4,5,10,2,1,8,7,11,12,14,9,3,15,13	12.7 - 11.2 - 11.8 - 13.0 - 13.3 - 14.3	12.7 - 23.9 - 35.7 - 48.7 - 62.0 - 76.3 (35.7-40.6)
201144013103	ダ	右	1600	晴	良	12:00	3歳　選抜牝馬		2011-1-31	17	大井	1	62.5万円以上106万円未満		4.0	2550.0	11.0	4.0	850	12.0	3.0	330	3.0	12.0	1,280	14.0	2-2	6620.0	24.0	3-4	8680.0	37.0	3-4	2,270	30.0	4-12	18,390	106.0	3-12	5,090	64.0	2=>2	4970.0	28.0	4=>3	15940.0	60.0	3-4-12	126100.0	287.0	4=>3=>12	1457280.0	2293.0	10131416612711585931142	10131416612711585391142	10,13,14,12,16,15,6,7,(3,5),8,11,9,(1,4),2	10131214151663117854192	12.6 - 11.9 - 13.2 - 13.2 - 12.8 - 13.7 - 14.5 - 13.0	12.6 - 24.5 - 37.7 - 50.9 - 63.7 - 77.4 - 91.9 - 104.9 (37.7-41.2)
201144013104	ダ	右	1200	晴	良	12:30	3歳		2011-1-31	17	大井	1	120万円以上184万円未満		10.0	2100.0	5.0	10.0	320	5.0	3.0	210	4.0	4.0	170	2.0	2-5	1790.0	5.0	3-10	7560.0	20.0	3-10	1,650	14.0	4-10	1,290	9.0	3-4	700	5.0	5=>2	4560.0	17.0	10=>3	25990.0	63.0	3-4-10	9590.0	28.0	10=>3=>4	107720.0	268.0			13311910815421651761214	13311109841521516761214	12.7 - 11.5 - 12.0 - 13.0 - 12.5 - 13.2	12.7 - 24.2 - 36.2 - 49.2 - 61.7 - 74.9 (36.2-38.7)
201144013105	ダ	右	1600	晴	良	13:00	3歳		2011-1-31	17	大井	1	120万円以上184万円未満		10.0	540.0	3.0	10.0	220	5.0	11.0	150	1.0	8.0	250	6.0	8-8	640.0	3.0	10-11	790.0	2.0	10-11	310	2.0	8-10	1,150	17.0	8-11	800	8.0	8=>8	750.0	4.0	10=>11	1570.0	5.0	8-10-11	2940.0	8.0	10=>11=>8	14050.0	41.0	1059374126118	1059347126118	1059347128116	10,5,7,9,3,1,2,4,(8,11),6	12.7 - 12.5 - 13.7 - 13.3 - 12.9 - 13.8 - 13.4 - 13.4	12.7 - 25.2 - 38.9 - 52.2 - 65.1 - 78.9 - 92.3 - 105.7 (38.9-40.6)
201144013106	ダ	右	1200	晴	良	13:30	C3七　八		2011-1-31	17	大井	1			3.0	400.0	2.0	3.0	160	1.0	15.0	190	3.0	6.0	370	7.0	2-8	780.0	2.0	3-15	900.0	2.0	3-15	480	3.0	3-6	1,140	10.0	6-15	1,710	22.0	2=>8	1750.0	6.0	3=>15	1510.0	2.0	3-6-15	4590.0	9.0	3=>15=>6	15830.0	19.0			48711910251463151312161	48711921451510631312161	13.0 - 11.5 - 12.1 - 13.2 - 12.6 - 12.7	13.0 - 24.5 - 36.6 - 49.8 - 62.4 - 75.1 (36.6-38.5)
201144013107	ダ	右	1600	晴	良	14:00	C3七　八		2011-1-31	17	大井	1			6.0	550.0	3.0	6.0	240	3.0	14.0	2,170	11.0	12.0	3,010	14.0	4-8	560.0	2.0	6-14	43000.0	49.0	6-14	7,350	50.0	6-12	8,820	60.0	12-14	57,600	100.0	4=>8	1460.0	6.0	6=>14	60500.0	91.0	6-12-14	754990.0	376.0	6=>14=>12	3092700.0	1911.0	14,8,7,6,4,15,2,1,12,5,(9,13),10,3,11	148761542112513910113	148715461295132111310	14,(6,8),15,7,4,12,9,5,13,2,1,11,3,10	13.0 - 12.1 - 13.0 - 12.8 - 12.9 - 13.3 - 13.5 - 14.0	13.0 - 25.1 - 38.1 - 50.9 - 63.8 - 77.1 - 90.6 - 104.6 (38.1-40.8)
201144013108	ダ	右	1600	晴	良	14:30	3歳		2011-1-31	17	大井	1	184万円以上243万円未満		11.0	530.0	3.0	11.0	180	3.0	1.0	150	2.0	6.0	300	5.0	1-7	1210.0	4.0	1-11	1290.0	5.0	1-11	480	4.0	6-11	670	7.0	1-6	780	9.0	7=>1	1660.0	7.0	11=>1	2800.0	8.0	1-6-11	3290.0	8.0	11=>1=>6	17700.0	45.0	61045811131227139	61045183112127139	61110534211213978	61153104211213978	12.8 - 11.9 - 13.0 - 12.8 - 12.6 - 13.5 - 13.9 - 13.7	12.8 - 24.7 - 37.7 - 50.5 - 63.1 - 76.6 - 90.5 - 104.2 (37.7-41.1)
201144013109	ダ	右	1600	晴	良	15:00	C2四		2011-1-31	17	大井	1			6.0	330.0	2.0	6.0	160	2.0	1.0	580	11.0	5.0	540	8.0	1-3	2930.0	12.0	1-6	5870.0	18.0	1-6	1,640	15.0	5-6	1,810	17.0	1-5	9,280	88.0	3=>1	4220.0	21.0	6=>1	10920.0	30.0	1-5-6	49110.0	146.0	6=>1=>5	259910.0	724.0	69527411331516810141211	69572413131516810111412	6,5,9,1,7,4,3,2,13,10,8,12,15,(11,16),14	6,5,1,4,3,9,7,8,10,(11,2),12,13,16,14,15	12.5 - 12.1 - 13.1 - 12.6 - 12.4 - 13.1 - 13.3 - 13.0	12.5 - 24.6 - 37.7 - 50.3 - 62.7 - 75.8 - 89.1 - 102.1 (37.7-39.4)
201144013110	ダ	右	1200	晴	良	15:30	睦月特別競走 		2011-1-31	17	大井	1			15.0	2450.0	9.0	15.0	470	9.0	2.0	260	4.0	1.0	150	1.0	1-8	1400.0	6.0	2-15	6750.0	25.0	2-15	2,660	30.0	1-15	1,200	15.0	1-2	520	4.0	8=>1	5260.0	23.0	15=>2	16810.0	52.0	1-2-15	8780.0	26.0	15=>2=>1	86880.0	275.0			(13,15),16,2,9,4,1,12,5,7,14,6,3,11,10,8	15132161941235714101168	12.5 - 11.0 - 11.6 - 12.5 - 12.5 - 13.2	12.5 - 23.5 - 35.1 - 47.6 - 60.1 - 73.3 (35.1-38.2)
201144013111	ダ	右	1800	晴	良	16:05	ジャニュアリー賞競走 		2011-1-31	17	大井	1			2.0	350.0	2.0	2.0	110	2.0	11.0	110	1.0	3.0	140	3.0	2-6	240.0	1.0	2-11	380.0	1.0	2-11	190	1.0	2-3	320	2.0	3-11	320	3.0	2=>6	580.0	2.0	2=>11	1020.0	2.0	2-3-11	730.0	1.0	2=>11=>3	3970.0	4.0	12109311458213151714	12,10,9,3-11,4,5,2,8,13,15,1,7,14	12,3,9,10-11,2,4,5,8,15,13,7,1,14	12,3,9,10,(11,2),5,4,(15,8),13,7,14,1	12.5 - 11.5 - 12.2 - 12.3 - 12.2 - 12.8 - 13.1 - 13.3 - 13.3	12.5 - 24.0 - 36.2 - 48.5 - 60.7 - 73.5 - 86.6 - 99.9 - 113.2 (36.2-39.7)
201144013112	ダ	右	1200	晴	良	16:40	ガーネット特別競走 		2011-1-31	17	大井	1			12.0	140.0	1.0	12.0	110	1.0	2.0	130	2.0	1.0	400	7.0	1-6	450.0	1.0	2-12	470.0	1.0	2-12	300	1.0	1-12	820	7.0	1-2	2,380	22.0	6=>1	590.0	1.0	12=>2	610.0	1.0	1-2-12	5030.0	12.0	12=>2=>1	12580.0	28.0			2,4,5,1,6,16,14,12,7,8,15,(9,13),10,11,3	26411612145715891110313	12.6 - 10.9 - 11.8 - 12.9 - 11.9 - 12.4	12.6 - 23.5 - 35.3 - 48.2 - 60.1 - 72.5 (35.3-37.2)
201144020101	ダ	右	1200	晴	良	11:00	4歳		2011-2-1	17	大井	2	60万円以上120万円未満		1.0	220.0	1.0	1.0	110	2.0	13.0	120	3.0	5.0	110	1.0	1-8	640.0	3.0	1-13	800.0	3.0	1-13	270	3.0	1-5	200	1.0	5-13	250	2.0	1=>8	760.0	2.0	1=>13	1250.0	4.0	1-5-13	680.0	1.0	1=>13=>5	3960.0	4.0			1131214692115841037	1,13,12,14,6,2,11,9,5,(4,7,8),10,3	12.8 - 11.3 - 12.2 - 12.9 - 12.4 - 13.2	12.8 - 24.1 - 36.3 - 49.2 - 61.6 - 74.8 (36.3-38.5)
201144020102	ダ	右	1200	晴	良	11:30	C3五　六		2011-2-1	17	大井	2			12.0	660.0	3.0	12.0	180	3.0	5.0	1,100	11.0	6.0	150	1.0	3-7	1570.0	6.0	5-12	10220.0	31.0	5-12	4,980	46.0	6-12	300	1.0	5-6	3,190	35.0	7=>3	3090.0	15.0	12=>5	32890.0	84.0	5-6-12	14030.0	44.0	12=>5=>6	162900.0	425.0			521611483121091513147	5,2,1,6,4,11,(12,3),8,9,10,14,15,13,7	13.0 - 11.3 - 12.1 - 13.0 - 12.5 - 13.0	13.0 - 24.3 - 36.4 - 49.4 - 61.9 - 74.9 (36.4-38.5)
201144020103	ダ	右	1600	晴	良	12:00	C3五　六		2011-2-1	17	大井	2			11.0	2570.0	7.0	11.0	320	6.0	2.0	160	1.0	15.0	970	10.0	1-6	1200.0	4.0	2-11	5790.0	23.0	2-11	1,370	12.0	11-15	12,080	84.0	2-15	2,630	30.0	6=>1	3810.0	13.0	11=>2	19900.0	57.0	2-11-15	135640.0	249.0	11=>2=>15	593860.0	1105.0	81316101561144511271239	8,(13,16),10,15,6,14,1,4,5,11,2,7,12,3,9	81016151146245111291373	8,10,15,16,1,14,2,(11,4),6,12,(7,5),9,13,3	12.7 - 11.8 - 12.6 - 12.4 - 12.5 - 13.7 - 14.1 - 13.4	12.7 - 24.5 - 37.1 - 49.5 - 62.0 - 75.7 - 89.8 - 103.2 (37.1-41.2)
