	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気
201056010101	ダ	右	950	曇	稍重	10:45	2010日本競馬開幕		2010-1-1	13	荒尾	4	(定量)		5	310	2	5.0	100.0	2.0	4.0	100	1.0	2.0	110.0	3.0	4-5	180	1	4-5	110	1	2-5	220	2	2-4	260	5	5=>4	570	2	2-4-5	340	1	5=>4=>2	1510	4			5,2,1,4,6,3,8-7	5,1,2,4,3,6,8-7					
201056010102	ダ	右	1300	晴	良	11:15	ガ30記念白&黒一角		2010-1-1	13	荒尾	4	(定量)		3	300	2	3.0	100.0	1.0	5.0	100	2.0				3-5	150	1	3-5	100	1	2-3	120	3	2-5	100	2	3=>5	320	2	2-3-5	140	1	3=>5=>2	670	2		45132.0	54312.0	53421.0					
201056010103	ダ	右	1300	晴	良	11:45	ねっぎねぎにしてやん		2010-1-1	13	荒尾	4	(定量)		2	660	3	2.0	180.0	3.0	1.0	170	2.0				1-2	730	5	1-2	170	2	2-3	280	5	1-3	140	1	2=>1	3040	11	1-2-3	550	3	2=>1=>3	4170	17		2453671.0	2453671.0	2354716.0					
201056010104	ダ	右	1400	晴	良	12:15	荒尾最強杯Cー10組		2010-1-1	13	荒尾	4	(定量)		3	590	3	3.0	120.0	2.0	2.0	100	1.0				2-3	240	2	2-3	130	1	3-7	280	6	2-7	220	4	3=>2	1130	5	2-3-7	620	3	3=>2=>7	4400	15	4372651.0	2473651.0	2,4,7,3,6,5-1	2,4,3,7,(5,6)-1					
201056010105	ダ	右	1400	晴	良	12:55	頑張れ荒尾競馬!20		2010-1-1	13	荒尾	4	(定量)		3	120	1	3.0	100.0	1.0	1.0	310	5.0	4.0	370.0	6.0	1-3	430	2	1-3	250	2	3-4	600	8	1-4	1,490	16	3=>1	690	3	1-3-4	5210	14	3=>1=>4	7960	25	4683251.0	4683512.0	4683512	4381652					
201056010106	ダ	右	1400	晴	良	13:25	吉田隆二騎手復帰祈念		2010-1-1	13	荒尾	4	(定量)		8	550	2	8.0	100.0	1.0	7.0	520	4.0	6.0	130.0	3.0	7-8	1290	5	7-8	430	5	6-8	1,700	19	6-7	1,450	15	8=>7	2200	9	6-7-8	4940	16	8=>7=>6	23540	64	45682731.0	45687231.0	45867213	85762431					
201056010107	ダ	右	1400	晴	良	13:55	765プロ杯荒尾でア		2010-1-1	13	荒尾	4	(定量)		7	210	1	7.0	100.0	1.0	3.0	960	8.0	5.0	210.0	4.0	3-7	1290	6	3-7	960	13	5-7	540	8	3-5	2,360	19	7=>3	2510	8	3-5-7	3510	16	7=>3=>5	11480	43	37582146.0	3,7,2,5,(1,4,8),6	37542186	37542186					
201056010108	ダ	右	1400	晴	良	14:25	寺薗房枝さんお誕生日		2010-1-1	13	荒尾	4	(定量)		4	1500	6	4.0	620.0	4.0	7.0	480	3.0				4-7	1680	8	4-7	780	11	2-4	280	3	2-7	260	2	4=>7	3250	16	2-4-7	800	4	4=>7=>2	10040	35	4612735.0	4162753	4162735	4723165					
201056010109	ダ	右	1400	晴	良	14:55	ニューイヤー特選Cー		2010-1-1	13	荒尾	4	(定量)		5	410	2	5.0	190.0	2.0	6.0	620	4.0				5-6	2450	5	5-6	230	4	3-5	100	1	3-6	260	5	5=>6	4110	10	3-5-6	340	2	5=>6=>3	8140	18	2165374.0	1263574	1635247	1365742					
201056010110	ダ	右	1500	晴	良	15:25	門松賞	G	2010-1-1	13	荒尾	4	(別定)		6	140	1	6.0	100.0	1.0	5.0	270	5.0	2.0	100.0	2.0	5-6	420	3	5-6	160	1	2-6	340	4	2-5	1,490	14	6=>5	470	2	2-5-6	2350	9	6=>5=>2	4280	13	39745110268.0	39121075684	39675110284	96571021384			5-6	610.0	2.0
201056010111	ダ	右	1400	晴	良	16:30	初日の出特選Cー6組		2010-1-1	13	荒尾	4	(定量)		7	170	1	7.0	120.0	2.0	6.0	100	1.0				6-7	150	1	6-7	100	1	1-7	470	6	1-6	590	9	7=>6	390	2	1-6-7	490	2	7=>6=>1	1180	4	6732514.0	6723514	6723514	6721354					
201056011201	ダ	右	950	曇	良	10:45	3歳ー6組		2010-1-12	14	荒尾	1	(定量)		5	680	5	5.0	160.0	2.0	8.0	200	4.0	2.0	190.0	3.0	5-8	1390	5	5-8	380	4	2-5	800	7	2-8	1,070	9	5=>8	2370	7	2-5-8	4140	12	5=>8=>2	20300	54			54683721.0	54683271.0					
201056011202	ダ	右	950	曇	良	11:15	Cー27組		2010-1-12	14	荒尾	1	(定量)		5	110	1	5.0	100.0	1.0	6.0	200	3.0				5-6	310	2	5-6	140	2	2-5	170	4	2-6	150	3	5=>6	300	1	2-5-6	450	2	5=>6=>2	850	2			6527314	5,6,2-3,7,1,4					
201056011203	ダ	右	1300	曇	良	11:45	3歳ー5組		2010-1-12	14	荒尾	1	(定量)		8	210	1	8.0	100.0	1.0	9.0	110	2.0	2.0	130.0	4.0	8-9	280	1	8-9	140	2	2-8	130	1	2-9	190	3	8=>9	280	1	2-8-9	320	1	8=>9=>2	750	1		9,5,(7,8),3,1,4,2,6	987254631	987246351			8-8	330.0	2.0
201056011204	ダ	右	1300	曇	良	12:15	Cー26組		2010-1-12	14	荒尾	1	(定量)		3	210	2	3.0	140.0	1.0	4.0	310	3.0				3-4	1100	4	3-4	450	5	2-3	420	4	2-4	1,610	13	3=>4	1630	7	2-3-4	1430	5	3=>4=>2	10690	36		1526347.0	1256347.0	2314657.0					
201056011205	ダ	右	1400	曇	良	12:50	Cー25組		2010-1-12	14	荒尾	1	(定量)		5	1200	4	5.0	240.0	4.0	2.0	100	1.0				2-5	1230	5	2-5	350	5	1-5	630	9	1-2	110	1	5=>2	5930	18	1-2-5	510	3	5=>2=>1	13490	37	412536.0	421536	4,2,1-5,6,3	215463					
201056011206	ダ	右	1400	曇	良	13:25	3歳ー4組		2010-1-12	14	荒尾	1	(定量)		10	660	3	10.0	140.0	2.0	6.0	180	3.0	2.0	250.0	5.0	6-10	990	4	6-10	380	4	2-10	610	8	2-6	730	10	10=>6	1670	6	2-6-10	3420	12	10=>6=>2	12370	39	47895210316.0	47859210136	47258109631	10426537918			6-8	900.0	4.0
201056011207	ダ	右	1400	曇	良	14:00	3歳ー3組		2010-1-12	14	荒尾	1	(定量)		9	1730	5	9.0	380.0	6.0	7.0	150	2.0	8.0	180.0	4.0	7-9	850	4	7-9	360	3	8-9	490	8	7-8	200	1	9=>7	1610	6	7-8-9	880	3	9=>7=>8	5150	16	471326895.0	473168295	478319625	789416325			7-8	230.0	1.0
201056011209	ダ	右	1400	曇	良	15:10	新春特選Cー23組		2010-1-12	14	荒尾	1	(定量)		3	190	2	3.0	100.0	3.0	4.0	100	1.0	7.0	100.0	2.0	3-4	190	1	3-4	100	1	3-7	140	2	4-7	200	3	3=>4	260	1	3-4-7	340	1	3=>4=>7	650	1	14735862.0	1,4,7,3,5,8-6,2	1,4,7,3-5,8,6,2	13476582					
201056011210	ダ	右	1500	曇	良	15:45	りんどう賞3歳ー1組 		2010-1-12	14	荒尾	1	(定量)		3	160	1	3.0	100.0	1.0	6.0	140	4.0	9.0	140.0	2.0	3-6	350	1	3-6	140	1	3-9	190	3	6-9	230	4	3=>6	410	1	3-6-9	320	1	3=>6=>9	1050	1	395167824.0	931526847	3,9,1,5,8,2,6,4-7	1,3,9,2,6,8,5,4=7			3-6	330.0	2.0
201056011211	ダ	右	1400	曇	良	16:45	早梅特選Cー24組		2010-1-12	14	荒尾	1	(定量)		4	290	2	4.0	110.0	3.0	1.0	100	2.0	2.0	100.0	1.0	1-4	250	1	1-4	140	2	2-4	150	3	1-2	120	1	4=>1	1010	4	1-2-4	230	1	4=>1=>2	3000	8	16842537.0	18642375	18642375	14238765					
201056011901	ダ	右	950	晴	良	10:45	Cー22組		2010-1-19	14	荒尾	2	(定量)		7	150	1	7.0	110.0	1.0	1.0	330	6.0	3.0	140.0	3.0	1-7	1290	4	1-7	880	10	3-7	220	2	1-3	1,360	14	7=>1	2210	6	1-3-7	2860	8	7=>1=>3	13190	30			78235164.0	78213564.0					
201056011902	ダ	右	1300	晴	良	11:15	Cー20組		2010-1-19	14	荒尾	2	(定量)		4	680	2	4.0	310.0	5.0	5.0	180	3.0	1.0	140.0	2.0	4-5	880	3	4-5	430	5	1-4	400	4	1-5	140	1	4=>5	1620	6	1-4-5	630	2	4=>5=>1	6480	20		145726839.0	145782369.0	145783269.0			4-5	950.0	4.0
201056011903	ダ	右	1400	晴	良	11:45	Cー18組		2010-1-19	14	荒尾	2	(定量)		6	1400	4	6.0	150.0	3.0	4.0	100	1.0	5.0	140.0	2.0	4-6	630	2	4-6	230	4	5-6	260	5	4-5	160	1	6=>4	2100	10	4-5-6	370	1	6=>4=>5	3490	11	682475931.0	682475913	682475931	642759318			4-6	900.0	4.0
201056011904	ダ	右	1400	晴	良	12:15	Cー16組		2010-1-19	14	荒尾	2	(定量)		4	560	2	4.0	200.0	4.0	2.0	110	1.0	7.0	480.0	7.0	2-4	390	2	2-4	170	2	4-7	1,210	13	2-7	400	5	4=>2	1540	5	2-4-7	1980	8	4=>2=>7	14880	32	34586271.0	34658271	34652871	4,2,(1,3,6),7,5,8					
201056011905	ダ	右	1400	晴	良	12:45	Cー14組		2010-1-19	14	荒尾	2	(定量)		9	160	1	9.0	100.0	1.0	5.0	400	6.0	6.0	480.0	7.0	5-9	1040	5	5-9	520	7	6-9	1,420	13	5-6	5,280	30	9=>5	1430	6	5-6-9	17710	38	9=>5=>6	79140	164	347695281.0	347695281	347695281	436975821			5-8	960.0	5.0
201056011906	ダ	右	1400	晴	良	13:25	Cー12組		2010-1-19	14	荒尾	2	(定量)		8	150	1	8.0	100.0	1.0	6.0	120	2.0	7.0	170.0	5.0	6-8	160	1	6-8	110	1	7-8	180	2	6-7	250	4	8=>6	310	1	6-7-8	230	1	8=>6=>7	820	1	863972415.0	863792451	863729541	867231549			6-8	140.0	1.0
201056011907	ダ	右	1400	晴	良	13:55	Cー10組		2010-1-19	14	荒尾	2	(定量)		8	820	5	8.0	130.0	4.0	6.0	110	1.0	2.0	110.0	2.0	6-8	440	2	6-8	260	2	2-8	520	8	2-6	340	5	8=>6	1520	6	2-6-8	1120	6	8=>6=>2	5920	22	689412735.0	684192735	681249375	682139745			6-8	300.0	1.0
201056011908	ダ	右	1400	晴	良	14:25	Cー8組		2010-1-19	14	荒尾	2	(定量)		4	150	1	4.0	100.0	1.0	1.0	100	2.0	8.0	110.0	3.0	1-4	150	1	1-4	110	1	4-8	170	2	1-8	330	5	4=>1	210	1	1-4-8	320	1	4=>1=>8	610	1	467819523.0	461789523	416879532	418769352			1-4	120.0	1.0
201056011909	ダ	右	1400	晴	良	15:00	2010M&Kジョッ 		2010-1-19	14	荒尾	2	(定量)		4	1590	3	4.0	150.0	3.0	3.0	100	1.0	9.0	330.0	6.0	3-4	770	2	3-4	220	2	4-9	2,970	27	3-9	1,560	20	4=>3	3280	14	3-4-9	10630	27	4=>3=>9	63500	136	92513710468.0	92517341068	9,2,5,1,7,(3,4),10,8,6	92453161078			3-4	880.0	3.0
201056011910	ダ	右	2000	晴	良	15:35	火の国賞 		2010-1-19	14	荒尾	2	(定量)		3	880	4	3.0	250.0	4.0	9.0	120	2.0	4.0	460.0	7.0	3-9	500	2	3-9	370	2	3-4	2,070	15	4-9	520	4	3=>9	1450	6	3-4-9	3740	12	3=>9=>4	27800	70	347592186.0	347592618	3,4,7,5,2,9-6,1,8	324976581			3-8	380.0	2.0
201056011911	ダ	右	1400	晴	良	16:30	早春特選Cー6組		2010-1-19	14	荒尾	2	(定量)		3	200	1	3.0	100.0	1.0	7.0	170	4.0	9.0	120.0	2.0	3-7	550	3	3-7	350	5	3-9	140	1	7-9	310	4	3=>7	850	4	3-7-9	430	2	3=>7=>9	1600	4	36174289510.0	36174289510	36714298105	36712491085			3-7	370.0	3.0
201056020201	ダ	右	1300	晴	不良	10:45	Cー10組		2010-2-2	15	荒尾	1	(定量)		7	150	1	7.0	140.0	1.0	1.0	360	4.0				1-7	380	2	1-7	160	2	4-7	110	1	1-4	240	5	7=>1	430	1	1-4-7	400	1	7=>1=>4	1410	7		1726534	1,7-2,3,6,5,4	7126543					
201056020202	ダ	右	1400	晴	不良	11:15	Cー9組		2010-2-2	15	荒尾	1	(定量)		2	180	1	2.0	110.0	1.0	4.0	110	2.0	5.0	1,390	9.0	2-4	210	1	2-4	140	1	2-5	400	6	4-5	360	4	2=>4	260	1	2-4-5	2260	6	2=>4=>5	3290	9	243196578.0	123469758	124369758	124365798			2-4	180.0	1.0
201056020203	ダ	右	1400	晴	不良	11:45	Cー8組		2010-2-2	15	荒尾	1	(定量)		7	120	1	7.0	100.0	2.0	6.0	100	1.0	5.0	150	3.0	6-7	130	1	6-7	110	1	5-7	120	2	5-6	190	3	7=>6	160	1	5-6-7	160	1	7=>6=>5	250	1	716293584.0	761295384	761253948	761524938			6-7	110.0	1.0
