	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
202046042901	ダ	右	1400	晴	良	11:40	C2二走　1		2020-4-29	2	金沢	4	(定量)		4	120	1	4.0	110	1.0	1.0	260	5.0	8.0	150	3.0	1-4	1430	5	1-4	430	6	4-8	210	2	1-8	1,380	14	4=>1	1410	5	1-4-8	2680	9	4=>1=>8	7210	25	4,8,(5,7),1,2,6,3	4,8,(5,7),1,2,6,3	4,(8,7),5,(1,2),6,3	4,8,1,7,5,2,(3,6)								
202046042902	ダ	右	1400	晴	良	12:15	C16		2020-4-29	2	金沢	4	(定量)		9	1900	5	9.0	330	4.0	5.0	390	6.0	2.0	110	1.0	5-9	21650	24	5-9	3,190	21	2-9	410	4	2-5	420	6	9=>5	44340	44	2-5-9	3770	15	9=>5=>2	94320	157	2,7,6,(1,5),9,3,4,8	2,7,(1,6),5,3,4,9,8	2,7,6,5,(1,9),4,3-8	2,7,6,5,9,1,4,3-8			5-8	15410.0	20.0	8=>5	30600.0	33.0
202046042903	ダ	右	1400	晴	良	12:50	C15		2020-4-29	2	金沢	4	(定量)		3	270	2	3.0	160	3.0	1.0	540	7.0	8.0	250	4.0	1-3	2970	14	1-3	940	14	3-8	670	9	1-8	2,700	27	3=>1	4500	19	1-3-8	11440	40	3=>1=>8	40850	138	3,5,9,7,8,(2,6),4,1	3,5,9,(7,8)-6,2,4,1	3,5,9,(7,8),1,4,(2,6)	3,7,8,(9,1),(2,5),(6,4)			1-3	3570.0	12.0	3=>1	6200.0	23.0
202046042904	ダ	右	1500	晴	良	13:25	C14		2020-4-29	2	金沢	4	(定量)		1	450	3	1.0	170	3.0	4.0	170	2.0	6.0	1,210	8.0	1-4	1180	5	1-4	290	3	1-6	3,010	23	4-6	3,720	24	1=>4	2440	8	1-4-6	15500	43	1=>4=>6	54890	186	4,3,2,8,7,(1,5,6)	4,3,2,(7,8),6,1,5	4,3,(2,8),5,7,6,1	4,3,8,7,(2,5),1,6								
202046042905	ダ	右	1400	晴	良	14:00	C13		2020-4-29	2	金沢	4	(定量)		2	2390	7	2.0	380	7.0	10.0	130	2.0	1.0	120	1.0	2-10	3060	11	2-10	940	14	1-2	1,070	15	1-10	260	1	2=>10	9550	31	1-2-10	3070	11	2=>10=>1	44050	147	26710914358	26710914835	2,(6,7),10,9,1,8,4,3,5	(2,10),7,9,1,(6,8),4,5,3			2-8	2300.0	9.0	2=>8	5110.0	19.0
202046042906	ダ	右	1500	晴	良	14:35	C12		2020-4-29	2	金沢	4	(定量)		6	1880	5	6.0	300	5.0	9.0	140	2.0	5.0	340	6.0	6-9	2230	8	6-9	720	8	5-6	1,430	14	5-9	780	9	6=>9	6970	23	5-6-9	6110	21	6=>9=>5	48610	134	3,8,9,7,1,2,5,(4,6)	3,8,1,9,(2,7),5,(4,6)	389521674	9,5,(3,2,6),8,1,4,7			6-8	720.0	4.0	6=>8	2160.0	7.0
202046042908	ダ	右	1500	晴	良	15:45	B25		2020-4-29	2	金沢	4	(定量)		10	390	2	10.0	120	2.0	5.0	140	3.0	6.0	100	1.0	5-10	1400	6	5-10	450	7	6-10	310	3	5-6	250	1	10=>5	2210	7	5-6-10	1210	2	10=>5=>6	6990	15	10,8,5,6,7,9,(2,4),3,1	10,8,5,6,7,9,(2,4),3,1	10,8,(5,6),7,9,4,3,2-1	10,5,8,(7,6),9,4,3,2=1			5-8	1600.0	7.0	8=>5	1930.0	8.0
202046042910	ダ	右	1700	晴	良	16:55	楽天競馬でゴールデン 		2020-4-29	2	金沢	4	(定量)		1	160	1	1.0	120	1.0	8.0	180	4.0	5.0	310	7.0	1-8	530	2	1-8	300	3	1-5	520	7	5-8	1,750	18	1=>8	810	3	1-5-8	2270	11	1=>8=>5	5370	16	8,3,(2,5),1,6,7,4	8,3,(5,6),1,2,4,7	8,3,5,6,1,(2,7),4	8,5,3,(2,1),4,6,7								
202046042911	ダ	右	1500	晴	良	17:30	鯉のぼり賞		2020-4-29	2	金沢	4	(定量)		5	180	1	5.0	100	1.0	6.0	130	2.0	2.0	130	3.0	5-6	320	1	5-6	150	1	2-5	190	2	2-6	260	5	5=>6	460	1	2-5-6	330	1	5=>6=>2	1010	1	2,4,(1,6),5,10,7,3,9,8	2,4,6,5,(1,10),3,7,8,9	2,6,(4,5),8,10,1,(3,7),9	2,6,5,8,10,(1,4),7,(3,9)			5-6	300.0	1.0	5=>6	500.0	1.0
202046050401	ダ	右	1400	晴	良	11:20	C28		2020-5-4	3	金沢	1	(定量)		5	380	2	5.0	100	2.0	7.0	100	1.0	8.0	130	3.0	5-7	120	1	5-7	110	1	5-8	320	7	7-8	180	2	5=>7	450	2	5-7-8	340	2	5=>7=>8	1540	5	358764192	3,5,8,(1,7),6,4,9,2	(5,8),(3,7),6,1,9,4,2	5,7,8,(3,6),1,9,4,2			5-7	130.0	1.0	5=>7	450.0	3.0
202046050402	ダ	右	1400	晴	良	11:55	3歳A　6		2020-5-4	3	金沢	1	(定量)		6	1090	5	6.0	210	5.0	7.0	180	4.0	8.0	130	1.0	6-7	4540	18	6-7	890	11	6-8	450	7	7-8	330	4	6=>7	8220	30	6-7-8	3840	16	6=>7=>8	34620	120	86574392	8,6,5,7,4,(3,9),2	8,6,7,5,(4,3),(2,9)	6,8,7,5,4,2,3-9			6-7	5230.0	14.0	6=>7	10130.0	27.0
202046050403	ダ	右	1500	晴	良	12:30	C27		2020-5-4	3	金沢	1	(定量)		8	1760	6	8.0	440	6.0	9.0	1,750	8.0	5.0	230	4.0	8-9	10850	23	8-9	4,070	26	5-8	990	14	5-9	5,320	28	8=>9	48420	52	5-8-9	41710	56	8=>9=>5	461080	377	8,(7,9),3,5,4,2,(1,6)	8,9,7,3,5,(2,1,4),6	8,9,3,(7,5),4,1,2,6	8,9,(7,3),5,(2,1),6,4			8-8	27380.0	27.0	8=>8	9900.0	36.0
202046050404	ダ	右	1500	晴	良	13:05	3歳A　5		2020-5-4	3	金沢	1	(定量)		3	1710	5	3.0	440	7.0	2.0	390	6.0	1.0	230	3.0	2-3	10790	22	2-3	2,810	23	1-3	820	9	1-2	1,930	19	3=>2	22840	40	1-2-3	13010	36	3=>2=>1	111160	206	23961754	23691754	23716549	2,3,1,7,6,5,4=9			2-3	12680.0	24.0	特	70.0	
202046050405	ダ	右	1500	晴	良	13:40	3歳A　4		2020-5-4	3	金沢	1	(定量)		6	430	2	6.0	140	4.0	7.0	130	2.0	8.0	100	1.0	6-7	1300	4	6-7	320	6	6-8	170	2	7-8	210	3	6=>7	2500	9	6-7-8	440	1	6=>7=>8	4160	13	(6,8),4,7,3,1,5,2	68473152	(6,8),7,4,3,1,2,5	(6,8),7,3,4,1,2,5								
202046050406	ダ	右	1500	曇	良	14:15	C26		2020-5-4	3	金沢	1	(定量)		6	110	1	6.0	100	1.0	7.0	120	2.0	9.0	170	4.0	6-7	180	1	6-7	110	1	6-9	270	5	7-9	490	7	6=>7	260	1	6-7-9	480	2	6=>7=>9	920	2	3,6,7,(2,9),8,4,1-5	3,6,2,7,9-4,8-1-5	3,6,7,2,9,4,8,1-5	6,3,9,7,4,2,8,1-5			6-7	180.0	1.0	6=>7	130.0	1.0
202046050407	ダ	右	1400	曇	良	14:50	C25		2020-5-4	3	金沢	1	(定量)		1	530	2	1.0	140	3.0	4.0	140	4.0	9.0	130	2.0	1-4	1600	6	1-4	600	6	1-9	660	8	4-9	390	4	1=>4	4130	13	1-4-9	2550	9	1=>4=>9	16360	52	1,9,8,(2,6),3,4,7,5	1,9,(2,8),6,4,3,7,5	(1,9),8,2,4,6,7,(3,5)	1,9,2,(8,4),7,(3,6),5			1-4	2150.0	6.0	1=>4	5650.0	13.0
202046050408	ダ	右	1500	曇	良	15:25	天音ちゃんお誕生日お		2020-5-4	3	金沢	1	(定量)		8	520	3	8.0	170	4.0	4.0	140	2.0	6.0	160	3.0	4-8	600	2	4-8	280	4	6-8	360	6	4-6	280	5	8=>4	1340	5	4-6-8	680	3	8=>4=>6	3960	10	8,6,(3,4),2,5,(1,7)	8,6,4,3,5,2,(1,7)	8,6,4,5,3,7,(1,2)	8,6,4,5,(3,7),1,2								
202046050409	ダ	右	1400	曇	良	16:00	楽天競馬で石川県特産 		2020-5-4	3	金沢	1	(定量)		8	160	1	8.0	100	1.0	1.0	100	2.0	2.0	130	3.0	1-8	220	1	1-8	120	1	2-8	180	2	1-2	230	3	8=>1	340	1	1-2-8	330	1	8=>1=>2	920	1	829164357	8,2,9,(4,1),6,5,3,7	8,1,2,6,4,9-3,5,7	812649375			1-8	260.0	1.0	8=>1	440.0	1.0
202046050410	ダ	右	1700	曇	良	16:35	たんぽぽ賞		2020-5-4	3	金沢	1	(定量)		7	160	1	7.0	140	2.0	6.0	820	8.0	2.0	200	3.0	6-7	2240	8	6-7	720	11	2-7	260	3	2-6	1,630	18	7=>6	2380	9	2-6-7	2620	14	7=>6=>2	9660	32	85726431	85726431	78652431	76825134								
202046050411	ダ	右	1700	曇	良	17:10	北日本新聞杯	G	2020-5-4	3	金沢	1	(馬齢)		1	860	3	1.0	160	3.0	6.0	110	1.0	9.0	340	5.0	1-6	420	2	1-6	200	2	1-9	1,120	13	6-9	780	8	1=>6	1730	5	1-6-9	1840	6	1=>6=>9	15110	42	4,(5,6),7,9,2,(1,3)=8	4,6,7,2,9,5,3,1=8	(4,6),7,(2,9),3,1-5-8	6,9,(4,3),7,2,1=8,5			1-6	430.0	2.0	1=>6	2240.0	7.0
202046050412	ダ	右	1500	曇	良	17:45	B13		2020-5-4	3	金沢	1	(定量)		8	260	2	8.0	120	1.0	2.0	160	3.0	5.0	190	4.0	2-8	870	4	2-8	270	3	5-8	280	4	2-5	440	7	8=>2	1340	5	2-5-8	1100	4	8=>2=>5	4760	17	(4,5),8,2,1,3,7,6	45821376	(5,8),4,2,1,3,7,6	5,8,2,1,4,3,(6,7)								
202046050501	ダ	右	1400	晴	良	11:10	C24		2020-5-5	3	金沢	2	(定量)		7	110	1	7.0	100	1.0	10.0	130	3.0	5.0	100	2.0	7-10	380	2	7-10	180	3	5-7	120	1	5-10	370	5	7=>10	500	3	5-7-10	340	1	7=>10=>5	980	3	5,7,10,8,1,9,4,(2,6),3	5,7,10,8,1,6,(2,9),4,3	(5,7),10,1,(6,9),(2,8),3,4	7,5,10,(1,9),2,8,6,3,4			7-8	400.0	3.0	7=>8	570.0	3.0
202046050502	ダ	右	1400	晴	良	11:45	3歳B　5		2020-5-5	3	金沢	2	(定量)		8	130	1	8.0	100	1.0	6.0	110	2.0	5.0	130	3.0	6-8	270	1	6-8	130	1	5-8	210	3	5-6	370	6	8=>6	310	1	5-6-8	580	3	8=>6=>5	940	1	5,8,1,6,(4,7),3,2	58163742	58631472	(5,8),6,3-1,4,7,2								
202046050503	ダ	右	1400	晴	良	12:20	3歳B　4		2020-5-5	3	金沢	2	(定量)		2	340	2	2.0	110	1.0	6.0	110	2.0	5.0	130	3.0	2-6	550	1	2-6	220	1	2-5	240	4	5-6	230	3	2=>6	1120	3	2-5-6	580	1	2=>6=>5	2720	2	4,6,9,(7,8),5,3,2,1	4,6-9,7,5,8,(3,2)-1	4,6,(9,7),2,5,8,3-1	(4,6),(9,2),7,5-8-3,1			2-6	500.0	1.0	2=>6	1650.0	3.0
202046050504	ダ	右	1400	晴	良	12:55	C23　特別編成		2020-5-5	3	金沢	2	(定量)		6	1210	7	6.0	390	7.0	5.0	220	4.0	10.0	890	8.0	5-6	3380	16	5-6	1,000	16	6-10	3,740	27	5-10	4,140	29	6=>5	6150	29	5-6-10	29140	67	6=>5=>10	124390	309	63548921710	6,3,(4,5),(2,8,9),1,7,10	(3,6),5,9,4,2,8,(1,10),7	6,3,5,(4,2),9,10,(1,8),7			5-6	4610.0	18.0	6=>5	4090.0	23.0
202046050505	ダ	右	1500	晴	良	13:30	C22　特別編成		2020-5-5	3	金沢	2	(定量)		2	720	4	2.0	200	3.0	6.0	220	5.0	8.0	210	4.0	2-6	2220	9	2-6	410	5	2-8	510	8	6-8	530	10	2=>6	4930	21	2-6-8	2910	10	2=>6=>8	19080	72	3,6,8,4,5,9,(1,7),2	3,6,(4,8)-5,9,7,1,2	3,6,8,4,(9,7),5,2,1	(3,6),8,(4,9),7,2,5,1			2-6	1700.0	7.0	2=>6	3990.0	16.0
202046050506	ダ	右	1500	晴	良	14:05	3歳B　3		2020-5-5	3	金沢	2	(定量)		7	280	2	7.0	100	3.0	5.0	100	2.0	3.0	100	1.0	5-7	170	1	5-7	120	1	3-7	170	3	3-5	140	2	7=>5	480	2	3-5-7	250	1	7=>5=>3	1230	3	3,6,8,(1,5,9),7-4,2	3,6,8,1,9,5,7=4-2	3,(6,7),(5,8),9,1=4=2	(3,7),5,6,8,9,1,4=2			5-7	200.0	1.0	7=>5	890.0	4.0
202046050507	ダ	右	1500	晴	良	14:40	白米千枚田賞		2020-5-5	3	金沢	2	(定量)		7	450	3	7.0	140	2.0	2.0	150	3.0	6.0	330	6.0	2-7	500	3	2-7	250	3	6-7	790	7	2-6	1,010	13	7=>2	1320	6	2-6-7	3670	9	7=>2=>6	16300	48	7,8,(5,6),4,9,(1,2),3	786452193	786425319	7,2,6,4,8,(1,5),9,3			2-7	630.0	3.0	7=>2	1710.0	10.0
202046050508	ダ	右	1500	晴	良	15:15	ヒスイ特別 		2020-5-5	3	金沢	2	(定量)		8	610	5	8.0	170	4.0	3.0	140	1.0	7.0	210	5.0	3-8	990	1	3-8	600	12	7-8	430	2	3-7	450	7	8=>3	3530	23	3-7-8	2710	9	8=>3=>7	12200	34	1096283751	10,9,6,(2,5),8,7,3,1	10,6,(9,5),7,8,2,3,1	10,(6,8),7,5,9,(2,3),1			3-7	800.0	3.0	7=>3	1820.0	9.0
202046050509	ダ	右	1500	晴	良	15:50	五月晴賞 		2020-5-5	3	金沢	2	(定量)		6	590	4	6.0	210	5.0	8.0	200	4.0	7.0	590	6.0	6-8	1590	9	6-8	620	10	6-7	1,520	17	7-8	2,430	25	6=>8	3290	19	6-7-8	9850	35	6=>8=>7	43590	132	946752813	9,4,6,7,5,2-8,1,3	947652831	9,4,7,6,8,5,2,3-1			6-8	580.0	3.0	6=>8	1260.0	6.0
202046050510	ダ	右	1700	晴	良	16:25	娯楽のグランゼ		2020-5-5	3	金沢	2	(定量)		4	210	1	4.0	110	1.0	6.0	230	6.0	2.0	140	2.0	4-6	1740	7	4-6	620	10	2-4	190	1	2-6	540	8	4=>6	2900	13	2-4-6	1380	5	4=>6=>2	9820	37	4,5,7,1,6,(2,8)	4571628	(4,5),7,1,6,2=8	4,5,6,1,7,2=8								
202046050511	ダ	右	1700	晴	良	17:05	楽天競馬で金沢競馬を 		2020-5-5	3	金沢	2	(定量)		5	360	3	5.0	130	3.0	1.0	110	1.0	4.0	230	4.0	1-5	250	1	1-5	120	1	4-5	470	9	1-4	360	4	5=>1	550	2	1-4-5	610	2	5=>1=>4	2040	6	12456783	1,(2,4),5,6,7,8,3	14652783	1,4,(5,6),7,2,8,3								
202046050512	ダ	右	1900	晴	良	17:45	準重賞湖南賞 		2020-5-5	3	金沢	2	(別定)		7	400	2	7.0	110	2.0	2.0	110	1.0	6.0	130	3.0	2-7	410	1	2-7	180	1	6-7	350	6	2-6	180	2	7=>2	1010	3	2-6-7	660	1	7=>2=>6	3370	6	3,1=2,8,4,10,7,(6,9)-5	3,1-2,(8,4),10,(7,9),6=5	2,(4,7),(3,9),6,(1,10),8=5	(2,7),4,9,6,3-1,10,8=5			2-7	350.0	1.0	7=>2	910.0	3.0
202046051001	ダ	右	1400	曇	良	12:30	C113		2020-5-10	3	金沢	3	(定量)		3	410	2	3.0	130	2.0	9.0	110	1.0	5.0	410	8.0	3-9	180	1	3-9	140	1	3-5	950	12	5-9	560	8	3=>9	690	2	3-5-9	1350	4	3=>9=>5	6030	15	3,4,7,9,6,8,5,(1,2)	347965812	3,(4,7,9),5,6,8,(1,2)	3,9,4,7,5,6,(8,1,2)			3-8	220.0	1.0	3=>8	420.0	2.0
202046051002	ダ	右	1500	曇	良	13:05	C112		2020-5-10	3	金沢	3	(定量)		8	240	1	8.0	140	1.0	6.0	280	6.0	7.0	250	5.0	6-8	1860	9	6-8	670	9	7-8	510	7	6-7	2,430	21	8=>6	3070	14	6-7-8	3050	14	8=>6=>7	20730	79	5,8,3,4,2,7,(1,6)	5,3,8,(2,4),6,7,1	3,8,(5,4),(7,6),2,1	3,8,4,(7,6),5,2,1								
202046051003	ダ	右	1400	曇	良	13:40	C111		2020-5-10	3	金沢	3	(定量)		5	390	3	5.0	230	4.0	7.0	170	3.0	6.0	350	5.0	5-7	1380	6	5-7	580	7	5-6	800	12	6-7	640	8	5=>7	2290	10	5-6-7	4760	19	5=>7=>6	16780	58	57836214	5,7,8,3,6,(1,2),4	5,7,8,6,3,2,(1,4)	5,7-(6,8),2,3,(1,4)								
202046051004	ダ	右	1500	曇	良	14:15	C110		2020-5-10	3	金沢	3	(定量)		5	160	1	5.0	110	1.0	7.0	280	5.0	4.0	150	3.0	5-7	1410	6	5-7	440	6	4-5	210	2	4-7	670	11	5=>7	1240	4	4-5-7	1090	5	5=>7=>4	4020	13	7,2,8,(3,5),(4,6),1	72853461	7,5,2,8,4,(3,1,6)	(7,5),4,(2,8),3,1,6								
202046051005	ダ	右	1400	曇	良	14:50	C19		2020-5-10	3	金沢	3	(定量)		8	120	1	8.0	100	1.0	4.0	160	4.0	3.0	210	6.0	4-8	650	4	4-8	280	4	3-8	250	3	3-4	710	10	8=>4	530	2	3-4-8	1680	8	8=>4=>3	3600	15	4,3,8,2,5,(1,7),6	4,(3,8),5,2,1,7,6	4,(3,8),5,2,1,7-6	(4,8),3,5,(2,1),7-6								
202046051006	ダ	右	1500	曇	良	15:25	C18		2020-5-10	3	金沢	3	(定量)		5	930	6	5.0	210	4.0	2.0	110	1.0	6.0	210	6.0	2-5	2420	11	2-5	930	17	5-6	720	11	2-6	430	6	5=>2	6560	31	2-5-6	3770	19	5=>2=>6	44840	170	57463281	5,7,4,6,3,2-8,1	5,(4,6),2,7,3-8,1	5,2,4,6,(3,7)-8,1								
202046051007	ダ	右	1400	曇	良	16:00	B23		2020-5-10	3	金沢	3	(定量)		3	1140	4	3.0	250	4.0	8.0	140	2.0	7.0	170	3.0	3-8	2190	4	3-8	460	4	3-7	470	5	7-8	280	2	3=>8	3850	13	3-7-8	1300	3	3=>8=>7	10920	32	948375126	987234516	(9,8,7),2,3,5,(4,6),1	9,8,(3,7),2,5,(4,6),1			3-8	1160.0	4.0	3=>8	1660.0	6.0
202046051008	ダ	右	1500	曇	良	16:35	一里野高原特別 		2020-5-10	3	金沢	3	(定量)		8	160	1	8.0	120	1.0	7.0	130	2.0	1.0	370	6.0	7-8	190	1	7-8	140	1	1-8	590	7	1-7	1,080	13	8=>7	310	1	1-7-8	1530	5	8=>7=>1	2980	7	25786134	2,5,7,8,(3,6),1-4	2,7,8,(5,6),3,1,4	78216345								
202046051009	ダ	右	1700	雨	稍重	17:10	楽天競馬でスマホで投 		2020-5-10	3	金沢	3	(別定)		3	1270	4	3.0	220	5.0	8.0	120	1.0	5.0	200	4.0	3-8	1120	4	3-8	360	5	3-5	640	8	5-8	340	3	3=>8	4360	15	3-5-8	1360	5	3=>8=>5	17380	56	5,2,1,3,4,(7,8)-6	5,2,1,3,4,7,8-6	5,2,3,(1,8),4,7-6	5,3,8,2,(1,4),7,6								
202046051010	ダ	右	1500	雨	稍重	17:45	B22		2020-5-10	3	金沢	3	(定量)		1	270	1	1.0	140	2.0	7.0	110	1.0	2.0	310	6.0	1-7	340	1	1-7	190	1	1-2	1,000	13	2-7	610	8	1=>7	670	1	1-2-7	2310	6	1=>7=>2	7300	21	(1,6),(2,7),(3,8),(4,9),5	1,6,7,(2,8),3,(4,9),5	1,7,(6,8,9),(2,5),3,4	1,7,2,5,8,(3,9),4,6			1-7	320.0	1.0	1=>7	550.0	1.0
202046051201	ダ	右	1400	晴	良	11:55	C17		2020-5-12	3	金沢	4	(定量)		7	450	3	7.0	200	3.0	8.0	230	4.0	1.0	250	6.0	7-8	1750	11	7-8	580	9	1-7	870	15	1-8	640	10	7=>8	3640	17	1-7-8	2110	12	7=>8=>1	13670	70	782615349	7,8,2,6,1,(3,5),9,4	7,8,2,6,1,(3,5),9,4	7,8,2,1,6,(3,5),9,4			7-8	1370.0	7.0	7=>8	1500.0	6.0
202046051202	ダ	右	1500	晴	良	12:30	C16		2020-5-12	3	金沢	4	(定量)		8	2390	5	8.0	450	5.0	7.0	150	2.0	1.0	950	8.0	7-8	2090	6	7-8	800	8	1-8	7,400	31	1-7	2,240	20	8=>7	6360	16	1-7-8	21850	40	8=>7=>1	178140	221	8,(3,7),4,(2,5),6-1,9	8,7,4,(3,6),5,2-1,9	8,7,4,(2,6),3,5,9,1	8,7,(2,4),6,9,3,5,1			7-8	500.0	2.0	8=>7	1450.0	5.0
202046051203	ダ	右	1500	曇	良	13:05	C15		2020-5-12	3	金沢	4	(定量)		1	390	2	1.0	140	1.0	7.0	160	3.0	5.0	470	8.0	1-7	750	2	1-7	290	1	1-5	1,050	14	5-7	1,060	16	1=>7	1040	1	1-5-7	2830	11	1=>7=>5	10890	36	4,(1,7),6,3,8,5,2	(1,4),7,3,6,5-2,8	1,7,4,3,6,5-2	7,1,4,(3,5,6),2								
202046051204	ダ	右	1400	曇	良	13:40	C14		2020-5-12	3	金沢	4	(定量)		3	240	1	3.0	100	2.0	8.0	130	3.0	4.0	100	1.0	3-8	670	3	3-8	210	3	3-4	150	1	4-8	170	2	3=>8	960	4	3-4-8	320	1	3=>8=>4	1550	3	4,6,7,8,(2,3),1,5	4,(6,7),(2,8),3,1,5	(4,6,7),3,8,2,5,1	8,(4,7),3,6,2,5-1								
202046051205	ダ	右	1400	曇	良	14:15	C13　特別編成		2020-5-12	3	金沢	4	(定量)		8	210	1	8.0	120	1.0	2.0	120	2.0	5.0	140	3.0	2-8	340	1	2-8	190	1	5-8	290	3	2-5	380	5	8=>2	630	1	2-5-8	770	1	8=>2=>5	2460	1	2,8,7,9,4,1,6,(3,5)	287941653	289745613	8,2,9,7,4,5,6,1-3			2-8	340.0	1.0	8=>2	820.0	2.0
202046051206	ダ	右	1500	晴	良	14:50	C12　特別編成		2020-5-12	3	金沢	4	(定量)		7	1550	6	7.0	370	5.0	5.0	200	2.0	9.0	600	7.0	5-7	3440	13	5-7	680	8	7-9	1,470	18	5-9	1,270	16	7=>5	7410	23	5-7-9	13050	42	7=>5=>9	78710	200	2,10,8,(6,9),7,5,(3,4),1	2,10,8,9,7,6,5,(1,4),3	10,(8,5),(2,9),7,4,6,3,1	10589274631			5-7	1040.0	5.0	7=>5	1880.0	6.0
202046051207	ダ	右	1400	晴	良	15:25	B26		2020-5-12	3	金沢	4	(定量)		4	400	2	4.0	180	2.0	2.0	230	4.0	8.0	470	7.0	2-4	1720	7	2-4	490	7	4-8	1,540	19	2-8	1,790	21	4=>2	2560	9	2-4-8	7750	26	4=>2=>8	19810	67	(1,3,5),4,(2,9),6,(7,8)	(3,5),1-4,2,9,6,7,8	351426978	4,2,3,(5,1),6,9,7,8			2-4	1280.0	5.0	4=>2	3660.0	11.0
202046051208	ダ	右	1500	晴	良	16:00	KinkiTube開		2020-5-12	3	金沢	4	(定量)		3	190	1	3.0	120	1.0	6.0	160	4.0	7.0	160	3.0	3-6	810	3	3-6	370	7	3-7	350	5	6-7	320	4	3=>6	1150	3	3-6-7	1270	7	3=>6=>7	4270	11	689731542	6,8,(7,9),3,1,4,5,2	(6,3),(8,9),7,4,1,5-2	3,6,9,7,8,4,(1,5)-2			3-6	820.0	5.0	3=>6	1320.0	4.0
202046051209	ダ	右	1500	晴	良	16:35	Gateway5周年		2020-5-12	3	金沢	4	(定量)		7	540	3	7.0	140	3.0	10.0	250	6.0	5.0	130	2.0	7-10	2270	10	7-10	570	7	5-7	290	3	5-10	670	9	7=>10	4680	14	5-7-10	1860	6	7=>10=>5	13160	43	5,6,(1,7),10,3,9,(4,8),2	56711039842	(5,6),7,(1,10),9,8,3,(2,4)	5,7,(1,6,10),8,3,9,4,2			7-8	1390.0	7.0	7=>8	2360.0	9.0
202046051210	ダ	右	1500	晴	良	17:10	楽天競馬でポイント貯 		2020-5-12	3	金沢	4	(定量)		8	380	2	8.0	200	3.0	2.0	200	2.0	4.0	2,310	9.0	2-8	1270	5	2-8	390	4	4-8	3,920	24	2-4	5,730	27	8=>2	1990	6	2-4-8	23320	38	8=>2=>4	61760	132	5,6,8,(3,4,9),7,2,1	5,6,8,4,3,9,7-2,1	6,(5,8),4,9,3,7,2=1	(6,8),4,9,(3,7),2,5=1			2-8	810.0	2.0	8=>2	1730.0	6.0
202046051211	ダ	右	1500	晴	良	17:45	ピラカンサス賞 		2020-5-12	3	金沢	4	(定量)		4	3840	7	4.0	550	7.0	8.0	170	3.0	1.0	160	2.0	4-8	3030	14	4-8	730	14	1-4	950	16	1-8	280	1	4=>8	7160	32	1-4-8	2360	13	4=>8=>1	23410	113	13246589	1,3,2,4,(5,6,8),9	(1,6,8),(3,4),2,(5,9)	18649253								
202046051701	ダ	右	1400	曇	稍重	12:20	C28		2020-5-17	4	金沢	1	(定量)		3	190	1	3.0	110	1.0	2.0	300	6.0	1.0	140	3.0	2-3	2100	9	2-3	810	9	1-3	240	3	1-2	1,440	19	3=>2	3010	12	1-2-3	2910	11	3=>2=>1	13330	42	(2,3),6,1,4,8,7,5	(2,3),6,1,4,7,8,5	32671458	3,2,1,6,(4,7),5,8								
202046051702	ダ	右	1500	曇	稍重	12:55	C27		2020-5-17	4	金沢	1	(定量)		4	690	4	4.0	220	4.0	1.0	610	7.0	7.0	150	2.0	1-4	16240	27	1-4	2,100	20	4-7	440	4	1-7	1,710	19	4=>1	18820	42	1-4-7	9470	28	4=>1=>7	112710	242	5,3,4,(9,7),8,6,1=2	5,(3,4),9,7,8,6-1=2	5,7,4,(9,3),8,6,1=2	5,7,4,9,(3,6),1,8=2			1-4	10750.0	23.0	4=>1	10380.0	33.0
202046051703	ダ	右	1400	曇	稍重	13:30	C26		2020-5-17	4	金沢	1	(定量)		5	120	1	5.0	100	1.0	8.0	150	3.0	7.0	250	5.0	5-8	460	2	5-8	230	3	5-7	410	5	7-8	1,100	10	5=>8	380	2	5-7-8	2490	8	5=>8=>7	4310	14	135849672	1,3,5,(6,8),4,9,(2,7)	1,(3,5),8,6,9,4,7,2	513867924			5-8	490.0	2.0	5=>8	730.0	3.0
202046051704	ダ	右	1400	曇	稍重	14:05	3歳A　4		2020-5-17	4	金沢	1	(定量)		6	850	3	6.0	140	3.0	9.0	110	1.0	5.0	110	2.0	6-9	590	2	6-9	240	2	5-6	270	3	5-9	160	1	6=>9	2390	8	5-6-9	570	1	6=>9=>5	5840	19	6,(3,8),(2,4,9),7,5,1	6,8,(3,9),4,7,2,5,1	6,(8,9),(3,5),(4,7),2,1	695834721			6-8	560.0	2.0	6=>8	2000.0	6.0
