	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気
202036010201	ダ	右	1300	晴	不良	10:30	2020初春賞		2020-1-2	10	水沢	1			1.0	240.0	2.0	1.0	140	2.0	7.0	260	5.0	3.0	180	4.0	1-7	1850.0	7.0	1-7	390	6.0	1-3	390	5.0	3-7	880	10.0	1=>7	2200.0	9.0	1-3-7	2530.0	9.0	1=>7=>3	9400.0	35.0	58327146	58312746	(5,1),8,3,7,2,4-6	1,5,3,7,8,2,4-6					
202036010202	ダ	右	1300	晴	不良	11:05	C2十八組		2020-1-2	10	水沢	1			5.0	230.0	2.0	5.0	100	2.0	1.0	100	1.0	8.0	230	6.0	1-5	130.0	1.0	1-5	110	1.0	5-8	360	6.0	1-8	370	7.0	5=>1	340.0	2.0	1-5-8	620.0	3.0	5=>1=>8	1710.0	5.0	15867423	15867243	15826734	15826734					
202036010203	ダ	右	1300	晴	不良	11:40	C2十七組		2020-1-2	10	水沢	1			9.0	170.0	1.0	9.0	110	2.0	4.0	110	1.0	7.0	340	6.0	4-9	290.0	1.0	4-9	160	1.0	7-9	550	10.0	4-7	850	12.0	9=>4	430.0	1.0	4-7-9	1430.0	6.0	9=>4=>7	2760.0	9.0	473951268	479351268	479512368	4,(7,9),5,1,2,6,(3,8)			4-8	280.0	1.0
202036010204	ダ	右	1300	晴	不良	12:15	C2十六組		2020-1-2	10	水沢	1			7.0	780.0	5.0	7.0	220	6.0	8.0	150	1.0	4.0	380	7.0	7-8	1010.0	4.0	7-8	430	4.0	4-7	1,100	18.0	4-8	680	8.0	7=>8	3200.0	12.0	4-7-8	3690.0	16.0	7=>8=>4	24680.0	93.0	7,8,6,4,1,5,9,(2,3)	786415239	786415329	786415329			7-8	700.0	2.0
202036010205	ダ	右	1300	晴	不良	12:50	C2十五組		2020-1-2	10	水沢	1			5.0	2340.0	5.0	5.0	250	5.0	1.0	110	1.0	4.0	150	3.0	1-5	1260.0	6.0	1-5	420	5.0	4-5	670	9.0	1-4	180	2.0	5=>1	6040.0	16.0	1-4-5	1440.0	6.0	5=>1=>4	18000.0	53.0	581943267	581943267	5,1,(8,9),4,3,2,6=7	5,1,9,8,4,2,3,6=7			1-5	1400.0	5.0
202036010206	ダ	右	1600	晴	不良	13:25	いわちく味工芸ハム賞		2020-1-2	10	水沢	1			5.0	840.0	4.0	5.0	160	4.0	8.0	130	2.0	6.0	110	1.0	5-8	1600.0	8.0	5-8	740	11.0	5-6	450	4.0	6-8	250	2.0	5=>8	3320.0	14.0	5-6-8	1450.0	4.0	5=>8=>6	9900.0	36.0	1,4,5,2,(6,7),10,3,8,9	1,4,5,6,2,7,(3,10),8,9	1,4,5,(6,2),7,8,9,3,10	14568237910			5-7	1380.0	6.0
202036010207	ダ	右	1600	晴	不良	14:00	B2五組		2020-1-2	10	水沢	1			6.0	510.0	3.0	6.0	150	3.0	3.0	150	2.0	1.0	170	4.0	3-6	1510.0	6.0	3-6	600	7.0	1-6	870	10.0	1-3	480	6.0	6=>3	3210.0	13.0	1-3-6	1780.0	7.0	6=>3=>1	11250.0	38.0	6,7,10,1,(2,3),9,4,8,5	61013729485	61039128475	6,(10,3),1,9,2,4,8,7,5			3-6	1690.0	7.0
202036010208	ダ	右	1600	晴	不良	14:35	B2四組		2020-1-2	10	水沢	1			8.0	530.0	3.0	8.0	200	4.0	2.0	220	6.0	1.0	190	3.0	2-8	2360.0	12.0	2-8	730	15.0	1-8	630	11.0	1-2	730	16.0	8=>2	4100.0	18.0	1-2-8	2960.0	13.0	8=>2=>1	16450.0	66.0	78913621154	7,8,(1,3,9),(2,6),11,4,5	7,8,6,1,(3,9),2,11,4,5	(7,8),1,3,2,6,11,4,9,5			2-7	2450.0	9.0
202036010209	ダ	右	1600	晴	不良	15:15	金杯	G	2020-1-2	10	水沢	1	(定量)		5.0	140.0	1.0	5.0	110	1.0	10.0	160	3.0	8.0	580	8.0	5-10	310.0	1.0	5-10	200	1.0	5-8	1,260	16.0	8-10	2,700	22.0	5=>10	450.0	1.0	5-8-10	3510.0	12.0	5=>10=>8	7370.0	22.0	1,5,10,11,4,8,9,(3,6),12,(2,7)	151048361192712	510491876321112	(5,10),4,8,7,2,6,9,1,3,11,12			5-7	250.0	1.0
202036010210	ダ	右	1600	晴	不良	15:50	B2三組		2020-1-2	10	水沢	1			1.0	1280.0	5.0	1.0	300	5.0	6.0	150	2.0	8.0	330	7.0	1-6	1800.0	7.0	1-6	600	7.0	1-8	2,250	19.0	6-8	1,220	14.0	1=>6	4300.0	17.0	1-6-8	11730.0	30.0	1=>6=>8	64760.0	172.0	2,6,11,1,(8,9),10,(3,4),7,5	2611181093475	2,6,9,1,11,8,10,3,(4,5),7	6218391051174			1-6	2730.0	11.0
202036010301	ダ	右	1300	小雪	不良	10:30	C2十四組		2020-1-3	10	水沢	2			7.0	290.0	2.0	7.0	110	2.0	8.0	120	3.0	1.0	110	1.0	7-8	390.0	1.0	7-8	140	1.0	1-7	140	2.0	1-8	190	3.0	7=>8	780.0	3.0	1-7-8	350.0	1.0	7=>8=>1	1730.0	2.0	81732654	8,1,7,(2,6),3,4,5	81743652	81734526					
202036010302	ダ	右	1300	小雪	不良	11:05	C2十三組		2020-1-3	10	水沢	2			2.0	150.0	1.0	2.0	100	1.0	1.0	110	2.0	7.0	310	6.0	1-2	180.0	1.0	1-2	150	1.0	2-7	500	9.0	1-7	670	10.0	2=>1	290.0	1.0	1-2-7	960.0	4.0	2=>1=>7	1870.0	7.0	267913485	2,6,7,(1,9),3,4,8,5	2,(6,7),1,9,(8,5),4,3	271659483			1-2	170.0	1.0
202036010303	ダ	右	1300	小雪	不良	11:40	C2十二組		2020-1-3	10	水沢	2			5.0	560.0	3.0	5.0	160	2.0	1.0	180	4.0	9.0	320	6.0	1-5	1940.0	7.0	1-5	530	6.0	5-9	950	15.0	1-9	1,210	17.0	5=>1	2700.0	9.0	1-5-9	3850.0	16.0	5=>1=>9	9830.0	35.0	5,9,6,1,(2,8),3,4,7	596123874	596312784	5,9,6,(1,3),7,2,(4,8)			1-5	1750.0	7.0
202036010304	ダ	右	1300	小雪	不良	12:15	C2十一組		2020-1-3	10	水沢	2			1.0	140.0	1.0	1.0	100	1.0	8.0	170	4.0	3.0	120	3.0	1-8	520.0	3.0	1-8	160	2.0	1-3	140	1.0	3-8	250	5.0	1=>8	710.0	4.0	1-3-8	400.0	2.0	1=>8=>3	1670.0	4.0	(7,8),(1,3),(5,9),(2,4)	7,8,(1,3),(2,9),5,4	(7,8),3,1,2,9,4,5	87312945			1-8	480.0	2.0
202036010305	ダ	右	1300	小雪	不良	12:50	C2十組		2020-1-3	10	水沢	2			5.0	300.0	2.0	5.0	140	3.0	8.0	120	1.0	3.0	140	4.0	5-8	450.0	1.0	5-8	190	1.0	3-5	320	5.0	3-8	360	6.0	5=>8	950.0	3.0	3-5-8	870.0	3.0	5=>8=>3	4140.0	13.0	136548297	135648297	(1,3,6),5,8,4,2,9,7	138562497			5-8	490.0	2.0
202036010306	ダ	右	1600	小雪	不良	13:25	B2二組		2020-1-3	10	水沢	2			3.0	590.0	3.0	3.0	140	1.0	8.0	250	6.0	10.0	150	2.0	3-8	1990.0	11.0	3-8	760	12.0	3-10	380	5.0	8-10	310	3.0	3=>8	3140.0	12.0	3-8-10	2010.0	6.0	3=>8=>10	14570.0	49.0	3810529117461	3,8,10,2,5,(7,11,4),9,(6,1)	(3,8),10,4,7,11,1,2,6,9,5	3810711412695			3-7	1700.0	7.0
202036010307	ダ	右	1600	小雪	不良	14:00	B2一組		2020-1-3	10	水沢	2			5.0	290.0	2.0	5.0	110	2.0	8.0	100	1.0	1.0	150	3.0	5-8	200.0	1.0	5-8	140	2.0	1-5	220	3.0	1-8	110	1.0	5=>8	640.0	3.0	1-5-8	300.0	1.0	5=>8=>1	2000.0	3.0	1,10,7,8,9,(3,4,5),(2,6,11)	1,(8,10),5,7,(3,9),4,2,11,6	1,8,5,(3,9),(2,11),10,4,6,7	1853112946107			5-7	250.0	1.0
202036010308	ダ	右	1600	小雪	不良	14:35	B1三組		2020-1-3	10	水沢	2			1.0	1340.0	5.0	1.0	200	5.0	7.0	140	2.0	9.0	130	1.0	1-7	1360.0	6.0	1-7	510	6.0	1-9	650	8.0	7-9	180	1.0	1=>7	3410.0	12.0	1-7-9	1530.0	4.0	1=>7=>9	16810.0	52.0	17108121146923	17810121149362	1,7,10,8,11,(4,12),9,3,2,6	17810411912326			1-6	1360.0	5.0
202036010309	ダ	右	1400	曇	不良	15:15	初夢賞 		2020-1-3	10	水沢	2	(別定)		10.0	140.0	1.0	10.0	100	1.0	6.0	110	2.0	5.0	140	4.0	6-10	240.0	1.0	6-10	150	1.0	5-10	230	3.0	5-6	330	5.0	10=>6	350.0	1.0	5-6-10	510.0	2.0	10=>6=>5	1260.0	2.0	1054219116837	1054211196738	10,5,2,4,11,1,(9,6),7,8,3	1052614711938			6-8	250.0	1.0
202036010310	ダ	右	1600	曇	不良	15:50	B1二組		2020-1-3	10	水沢	2			3.0	280.0	1.0	3.0	140	1.0	8.0	240	5.0	4.0	250	6.0	3-8	1110.0	4.0	3-8	520	5.0	3-4	1,010	14.0	4-8	1,210	15.0	3=>8	1670.0	4.0	3-4-8	4290.0	13.0	3=>8=>4	14150.0	42.0	321214851076911	321218451076911	3,8,10,1,5,(4,12),6,9,7,2,11	381015497611122			3-6	1330.0	6.0
202036010501	ダ	右	1400	晴	不良	10:30	3歳B2		2020-1-5	10	水沢	3			9.0	910.0	3.0	9.0	120	2.0	10.0	100	1.0	6.0	150	4.0	9-10	460.0	2.0	9-10	200	2.0	6-9	610	9.0	6-10	300	3.0	9=>10	1610.0	7.0	6-9-10	940.0	3.0	9=>10=>6	6430.0	22.0	69102781543	69102817534	69108241357	69102841357			8-8	560.0	3.0
