	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
202146031401	ダ	右	1400	晴	不良	11:05	令和3年オープニング		2021-3-14	21	金沢	1	(定量)		7.0	280.0	1.0	7.0	150	3.0	3.0	200	4.0	5.0	150	2.0	3-7	780.0	4.0	3-7	750.0	3.0	3-7	230	2.0	5-7	170	1.0	3-5	290	4.0	7=>3	1190.0	7.0	7=>3	1140.0	3.0	3-5-7	560.0	1.0	7=>3=>5	2860.0	5.0	5,7,(2,10),8,6,3,9	5,7,(2,10),3,8,(6,9)	(5,7),10,(2,3),8,6,9	7,5,3-10,(8,6),2,9		
202146031402	ダ	右	1500	晴	不良	11:35	C18		2021-3-14	21	金沢	1	(定量)		9.0	400.0	2.0	9.0	140	2.0	8.0	130	1.0	3.0	190	5.0	7-8	220.0	1.0	8-9	390.0	1.0	8-9	130	1.0	3-9	330	5.0	3-8	290	4.0	8=>7	460.0	2.0	9=>8	850.0	3.0	3-8-9	970.0	2.0	9=>8=>3	3800.0	10.0	9,10,8,3,2,7,(1,6),(4,5)	9,10,8,3,2,7,1,6,(4,5)	9,10,(8,3),2,7,6,5,1,4	9,8,3,10,2,(6,7),5,1,4		
202146031403	ダ	右	1400	晴	不良	12:10	3歳B　2		2021-3-14	21	金沢	1	(定量)		8.0	460.0	3.0	8.0	170	3.0	5.0	310	4.0	2.0	1,450	10.0	5-7	1460.0	7.0	5-8	1310.0	6.0	5-8	390	5.0	2-8	2,870	26.0	2-5	4,190	33.0	7=>5	1700.0	8.0	8=>5	2420.0	9.0	2-5-8	20620.0	50.0	8=>5=>2	79520.0	186.0	2,8,1,5,9,(4,6),(7,10),3	2,8,(1,4),6,5,9,7,10,3	8,(2,6),(1,4),5,9,7,10,3	(2,8),1,(4,6),(7,5),9,10-3		
202146031404	ダ	右	1400	晴	不良	12:45	C17		2021-3-14	21	金沢	1	(定量)		5.0	150.0	1.0	5.0	100	1.0	1.0	130	3.0	10.0	130	2.0	1-5	410.0	2.0	1-5	400.0	2.0	1-5	190	2.0	5-10	130	1.0	1-10	280	4.0	5=>1	750.0	3.0	5=>1	620.0	3.0	1-5-10	300.0	1.0	5=>1=>10	1280.0	2.0	1,5,9,(2,6),(4,10),8,3,7	1,5,4,2,9,(6,10),3,8,7	1,5,4,10,9,2,3,6,8-7	15104238967		
202146031405	ダ	右	1500	晴	不良	13:20	ほくりくの!おいしい 		2021-3-14	21	金沢	1	(定量)		2.0	280.0	2.0	2.0	130	2.0	4.0	160	3.0	5.0	170	4.0	2-4	640.0	4.0	2-4	650.0	3.0	2-4	330	5.0	2-5	260	3.0	4-5	370	6.0	2=>4	1160.0	4.0	2=>4	1260.0	5.0	2-4-5	930.0	3.0	2=>4=>5	3580.0	12.0	5,2,8,(6,9),4,7,10,3,1	2,5,6,(4,8),(1,9),7,3,10	(2,6,5,4),10,8,9,1,3,7	2,4,(6,5),1,10,3,9,7,8		
202146031406	ダ	右	1400	晴	重	13:55	今年はJBC2021		2021-3-14	21	金沢	1	(定量)		7.0	210.0	1.0	7.0	110	1.0	3.0	120	2.0	4.0	170	5.0	3-7	390.0	1.0	3-7	420.0	1.0	3-7	240	2.0	4-7	230	1.0	3-4	290	4.0	7=>3	770.0	1.0	7=>3	790.0	1.0	3-4-7	510.0	1.0	7=>3=>4	1710.0	1.0	347162589	347126589	(3,4,7),1,2,6,8,5-9	3,(4,7),1,2,6,8,5=9		
202146031407	ダ	右	1500	晴	重	14:35	つばき賞		2021-3-14	21	金沢	1	牝(定量)		4.0	150.0	1.0	4.0	100	2.0	1.0	100	1.0	7.0	120	3.0	1-4	230.0	1.0	1-4	230.0	1.0	1-4	110	1.0	4-7	140	2.0	1-7	210	4.0	4=>1	370.0	1.0	4=>1	370.0	1.0	1-4-7	220.0	1.0	4=>1=>7	710.0	1.0	(1,4),8,7,3,9,6,2,5,10	14789362105	4,1,8,7,(9,3),6,2,5,10	41789362510		
202146031408	ダ	右	1500	晴	重	15:15	待ってました!金沢競		2021-3-14	21	金沢	1	(定量)		4.0	480.0	3.0	4.0	100	1.0	1.0	140	3.0	5.0	970	7.0	1-4	550.0	2.0	1-4	400.0	1.0	1-4	270	2.0	4-5	1,870	20.0	1-5	2,170	22.0	4=>1	960.0	4.0	4=>1	980.0	4.0	1-4-5	5460.0	17.0	4=>1=>5	24670.0	73.0	2,4,5,9,1,(3,7,8)-6	2,4,5,1,(3,9),7,8=6	(2,4),5,(1,9),3,7,8-6	4,(1,5),(2,9),3,7,8,6		
202146031409	ダ	右	1500	晴	重	15:50	ネモフィラ特別 		2021-3-14	21	金沢	1	(定量)		3.0	160.0	1.0	3.0	140	1.0	2.0	310	5.0	8.0	540	6.0	2-3	500.0	2.0	2-3	740.0	4.0	2-3	410	7.0	3-8	390	6.0	2-8	2,680	19.0	3=>2	850.0	3.0	3=>2	930.0	4.0	2-3-8	5270.0	20.0	3=>2=>8	13360.0	45.0	2,3,7,9,5,(1,6),8,4	(2,3),7,5,9,1,8,6,4	(2,3),7,5,8,1,(9,6),4	2,3-8,5,7,4,1,6,9		
202146031410	ダ	右	1400	晴	重	16:25	2021金沢競馬開幕 		2021-3-14	21	金沢	1	(定量)		8.0	170.0	1.0	8.0	120	1.0	10.0	240	4.0	7.0	1,210	12.0	6-7	510.0	2.0	8-10	430.0	2.0	8-10	260	2.0	7-8	2,070	19.0	7-10	4,710	33.0	6=>7	730.0	3.0	8=>10	580.0	2.0	7-8-10	8640.0	29.0	8=>10=>7	14490.0	42.0	8,(1,4),7,10,(2,5),(3,6),(9,11),12	8417210563912	8472110365912	8=(2,4),7,10,1,9,6,3,5,12		
202146031411	ダ	右	1500	晴	重	17:00	春の金沢けいば!楽天		2021-3-14	21	金沢	1	(定量)		1.0	7590.0	11.0	1.0	980	9.0	10.0	660	7.0	9.0	130	1.0	1-8	29900.0	25.0	1-10	60370.0	49.0	1-10	14,950	51.0	1-9	2,490	22.0	9-10	1,050	11.0	1=>8	133350.0	56.0	1=>10	151920.0	96.0	1-9-10	30680.0	69.0	1=>10=>9	708850.0	619.0	1,7,10,9,11,5,8,(2,6),(4,3)	1,7,10,9,11,5,(2,6,8),3,4	1710119862534	1,10,(7,11),9,8,6,(2,3),4,5		
202146031501	ダ	右	1400	晴	稍重	10:40	C14		2021-3-15	21	金沢	2	(定量)		3.0	12640.0	8.0	3.0	930	8.0	10.0	2,750	9.0	9.0	140	2.0	3-8	6700.0	14.0	3-10	161700.0	43.0	3-10	26,210	40.0	3-9	2,260	15.0	9-10	6,190	24.0	3=>8	16690.0	28.0	3=>10	1101000.0	87.0	3-9-10	97240.0	73.0	3=>10=>9	8637940.0	619.0	6,1,9,(2,3,5),8,7,4,10	6,1,9,(2,3),5,8,4,7,10	19638251047	(3,1),(6,9),10,2,8,7,4,5		
202146031502	ダ	右	1500	晴	稍重	11:10	3歳A　3		2021-3-15	21	金沢	2	(定量)		2.0	610.0	2.0	2.0	180	3.0	1.0	200	4.0	9.0	160	2.0	1-2	1940.0	6.0	1-2	1930.0	7.0	1-2	280	3.0	2-9	410	5.0	1-9	610	8.0	2=>1	4550.0	10.0	2=>1	3140.0	10.0	1-2-9	2530.0	11.0	2=>1=>9	12890.0	43.0	2,(5,6),(1,9),3,(4,10),8	2,(1,5,6),9,3,4,10,8	2,(1,6),9,(4,3),(5,10),8	2149106385		
