	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201246031101	ダ	右	1400	晴	稍重	10:50	東日本大震災復興支援		2012-3-11	20	金沢	1	(定量)		1.0	1330.0	4.0	1.0	210	5.0	6.0	130	2.0	4.0	100.0	1.0	1-6	2330.0	7.0	1-6	2920.0	7.0	1-6	590	9.0	1-4	250	3.0	4-6	160	1.0	1=>6	9240.0	25.0	1=>6	13250.0	25.0	1-4-6	860.0	2.0	1=>6=>4	18720.0	52.0	173592684	7,1,5,3,9,(2,6),4,8	1,(7,6),5,9,4,2,3,8	1,6,7,9,4,5,2-3,8		
201246031102	ダ	右	1400	晴	稍重	11:20	東日本大震災復興支援		2012-3-11	20	金沢	1	(定量)		6.0	150.0	1.0	6.0	100	2.0	4.0	120	3.0	1.0	100.0	1.0	4-6	410.0	2.0	4-6	420.0	2.0	4-6	190	2.0	1-6	130	1.0	1-4	280	5.0	6=>4	660.0	2.0	6=>4	600.0	2.0	1-4-6	350.0	1.0	6=>4=>1	1390.0	2.0	(1,4),8,6,2,7,9,3,5	(1,4),8,7,6,2,3,9,5	1,4,(6,8),7-2,3,5,9	1,4,6,8,7-2,3,5,9		
201246031103	ダ	右	1500	晴	稍重	11:50	東日本大震災復興支援		2012-3-11	20	金沢	1	(定量)		11.0	130.0	1.0	11.0	100	1.0	4.0	590	7.0	6.0	200.0	3.0	4-8	4280.0	12.0	4-11	6660.0	12.0	4-11	1,530	17.0	6-11	120	1.0	4-6	2,150	23.0	8=>4	4110.0	14.0	11=>4	5400.0	13.0	4-6-11	3750.0	10.0	11=>4=>6	17010.0	42.0	(11,5,6),2,4,1,9,7,10,8,3	(11,5,6),1,2,4,9,7,10,8=3	(11,5),6,1,4,2,9,7,10,8=3	11,5,4,6,7,9,1,10,2,8=3		
201246031104	ダ	右	1500	晴	稍重	12:25	東日本大震災復興支援		2012-3-11	20	金沢	1	(定量)		2.0	190.0	1.0	2.0	120	1.0	11.0	310	5.0	3.0	140.0	3.0	2-8	790.0	3.0	2-11	840.0	3.0	2-11	530	6.0	2-3	240	2.0	3-11	480	4.0	2=>8	1310.0	5.0	2=>11	1050.0	3.0	2-3-11	1060.0	2.0	2=>11=>3	4600.0	15.0	3,(1,5),10,2,11,8,4,6,9,7	(3,5),1,2,11,10,4,8,9,6,7	2,5,3,1,(4,11),8,9,10,7,6	2,3,(5,11),1,8,9,4,7,10,6		
201246031105	ダ	右	1400	曇	稍重	13:00	東日本大震災復興支援 		2012-3-11	20	金沢	1	(定量)		10.0	1660.0	7.0	10.0	570	9.0	5.0	1,300	10.0	2.0	500.0	7.0	5-8	2110.0	9.0	5-10	8900.0	35.0	5-10	2,940	36.0	2-10	1,310	10.0	2-5	3,200	40.0	8=>5	2600.0	10.0	10=>5	15230.0	60.0	2-5-10	20280.0	77.0	10=>5=>2	163800.0	495.0	5101131769824	5101113768249	(5,10),11,1,3,7,6,(2,8),4,9	5,10,11,1,3,7,2,6,(4,8),9		
201246031106	ダ	右	1500	曇	稍重	13:35	相馬市復興支援		2012-3-11	20	金沢	1	(定量)		3.0	100.0	1.0	3.0	100	1.0	10.0	110	3.0	7.0	100.0	2.0	3-7	190.0	1.0	3-10	320.0	1.0	3-10	190	2.0	3-7	210	4.0	7-10	880	7.0	3=>7	210.0	1.0	3=>10	420.0	1.0	3-7-10	620.0	1.0	3=>10=>7	1490.0	3.0	5,10,7,(2,4),9,3,1,12,8,6,11	5,10,(7,3),2,9,4,1,12,8,6,11	(5,10),(7,3),2,9,4,12,6,1,8,11	(10,3),5,7,9,2,12,4,6,1,8-11		
201246031107	ダ	右	1400	曇	稍重	14:10	山元町復興支援		2012-3-11	20	金沢	1	(定量)		10.0	130.0	1.0	10.0	140	3.0	11.0	880	7.0	4.0	130.0	1.0	8-8	2310.0	9.0	10-11	2270.0	8.0	10-11	680	8.0	4-10	210	1.0	4-11	1,250	12.0	8=>8	2000.0	10.0	10=>11	2620.0	12.0	4-10-11	3220.0	11.0	10=>11=>4	17150.0	49.0	4510113917826	4510119317826	10,(4,5),11,9,3,1-8,7-2,6	1041153198726		
201246031108	ダ	右	1400	雨	稍重	14:50	仙台市復興支援		2012-3-11	20	金沢	1	(定量)		9.0	210.0	2.0	9.0	110	1.0	10.0	260	6.0	5.0	220.0	4.0	7-7	390.0	2.0	9-10	400.0	1.0	9-10	140	1.0	5-9	210	2.0	5-10	630	8.0	7=>7	310.0	2.0	9=>10	450.0	1.0	5-9-10	570.0	2.0	9=>10=>5	1320.0	2.0	191231064112857	191231046112857	911210436811527	910128645111372		
201246031109	ダ	右	1500	雨	重	15:25	東日本大震災復興支援 		2012-3-11	20	金沢	1	(定量)		9.0	110.0	1.0	9.0	100	1.0	3.0	310	6.0	12.0	180.0	4.0	3-7	900.0	4.0	3-9	1050.0	5.0	3-9	610	7.0	9-12	160	1.0	3-12	910	9.0	7=>3	1360.0	5.0	9=>3	1300.0	5.0	3-9-12	1310.0	4.0	9=>3=>12	4260.0	14.0	(3,12),9,11,1,8,6,5,7,4,10,2	312911158610742	391211151084726	391211141058726		
201246031110	ダ	右	1400	雨	重	16:00	東日本大震災復興支援 		2012-3-11	20	金沢	1	(定量)		6.0	1000.0	5.0	6.0	180	4.0	4.0	150	1.0	9.0	150.0	2.0	4-6	620.0	3.0	4-6	830.0	3.0	4-6	350	5.0	6-9	360	7.0	4-9	230	1.0	6=>4	1250.0	5.0	6=>4	2720.0	10.0	4-6-9	630.0	1.0	6=>4=>9	6200.0	16.0	5296411871310	5294611871310	(2,5,9),4,11,6,8,3,7,1,10	2,6,9,5,11,4,7,8,3,(1,10)		
201246031111	ダ	右	1400	雨	重	16:35	東日本大震災復興支援 		2012-3-11	20	金沢	1	(定量)		11.0	400.0	2.0	11.0	160	2.0	6.0	800	8.0	2.0	910.0	10.0	5-8	1670.0	6.0	6-11	20800.0	34.0	6-11	4,780	33.0	2-11	5,450	35.0	2-6	25,140	55.0	8=>5	3970.0	10.0	11=>6	31930.0	53.0	2-6-11	268780.0	165.0	11=>6=>2	567910.0	521.0	521191241017368	251149101217368	211594610127318	211645109312781		
201246031301	ダ	右	1500	雪	不良	10:50	平国祭特別 		2012-3-13	20	金沢	2	(定量)		3.0	690.0	4.0	3.0	160	3.0	6.0	110	1.0							3-6	270.0	1.0	3-6	120	1.0	2-3	140	2.0	2-6	160	3.0				3=>6	650.0	3.0	2-3-6	250.0	1.0	3=>6=>2	1070.0	2.0	3645721	3,6-7,4,1,5,2	3,6-7,1,5,4,2	3,6-7,2,4,1,5		
201246031302	ダ	右	1400	雪	不良	11:25	3歳A　3		2012-3-13	20	金沢	2	(定量)		11.0	120.0	1.0	11.0	100	1.0	10.0	270	5.0	8.0	140.0	2.0	8-8	780.0	4.0	10-11	1210.0	4.0	10-11	360	5.0	8-11	110	1.0	8-10	1,170	14.0	8=>8	790.0	4.0	11=>10	990.0	3.0	8-10-11	840.0	2.0	11=>10=>8	3380.0	8.0	3611159102478	6113511092487	1165310187942	11-10,5,6,8,3,7,1,9,4,2		
201246031303	ダ	右	1400	曇	不良	12:00	3歳A　2		2012-3-13	20	金沢	2	(定量)		4.0	1710.0	6.0	4.0	340	6.0	3.0	280	4.0	6.0	460.0	7.0	3-4	3760.0	13.0	3-4	5940.0	15.0	3-4	1,250	13.0	4-6	3,780	30.0	3-6	1,350	14.0	4=>3	15130.0	31.0	4=>3	13130.0	32.0	3-4-6	20510.0	47.0	4=>3=>6	101590.0	197.0	2437861119105	2431678115910	4,2,3,6,7,1,(5,11),9,8,10	4236111957810		
201246031304	ダ	右	1500	曇	不良	12:35	C35		2012-3-13	20	金沢	2	(定量)		6.0	190.0	1.0	6.0	100	2.0	5.0	150	3.0	2.0	100.0	1.0	5-5	1050.0	3.0	5-6	820.0	3.0	5-6	360	5.0	2-6	150	1.0	2-5	390	6.0	5=>5	780.0	3.0	6=>5	860.0	4.0	2-5-6	340.0	1.0	6=>5=>2	2590.0	5.0	2586941271311	2546891271311	2564981273111	6524912783111		
201246031305	ダ	右	1500	曇	不良	13:10	東三陸町復興支援		2012-3-13	20	金沢	2	(定量)		11.0	210.0	1.0	11.0	160	3.0	6.0	150	2.0	2.0	750.0	6.0	6-8	570.0	3.0	6-11	510.0	3.0	6-11	140	1.0	2-11	890	10.0	2-6	1,140	14.0	8=>6	700.0	2.0	11=>6	800.0	4.0	2-6-11	2130.0	9.0	11=>6=>2	8600.0	28.0	1125637198104	1125639718410	6911531274810	11,6,2,9,1,3,5,4,7-10,8		
